,Pearson correlation,Gene,Slide,Method
SNX7,0.14170154810439883,SNX7,CID44971,Hist2ST
VCAM1,0.41139804142481695,VCAM1,CID44971,Hist2ST
PSMA5,0.4367006271202251,PSMA5,CID44971,Hist2ST
GSTM3,0.21325362841579187,GSTM3,CID44971,Hist2ST
CD53,0.4528438709971966,CD53,CID44971,Hist2ST
WDR3,0.18362470301463996,WDR3,CID44971,Hist2ST
PHGDH,0.3441513722921042,PHGDH,CID44971,Hist2ST
CTSS,0.5217321609655624,CTSS,CID44971,Hist2ST
CTSK,0.3229288880191126,CTSK,CID44971,Hist2ST
SCNM1,0.4182880058257063,SCNM1,CID44971,Hist2ST
S100A8,0.45989502218984984,S100A8,CID44971,Hist2ST
S100A14,0.38676582369750007,S100A14,CID44971,Hist2ST
S100A1,0.060801791460841685,S100A1,CID44971,Hist2ST
CREB3L4,0.17805800756589363,CREB3L4,CID44971,Hist2ST
EFNA3,0.41077886743165204,EFNA3,CID44971,Hist2ST
RIT1,0.32155263691613667,RIT1,CID44971,Hist2ST
CRABP2,0.5806151376499616,CRABP2,CID44971,Hist2ST
IFI16,0.343209705695097,IFI16,CID44971,Hist2ST
USF1,0.18437675313468274,USF1,CID44971,Hist2ST
OLFML2B,0.27386151081053844,OLFML2B,CID44971,Hist2ST
MPC2,0.4873451756006333,MPC2,CID44971,Hist2ST
ATP1B1,0.43500076775369617,ATP1B1,CID44971,Hist2ST
RABGAP1L,0.45708145839001413,RABGAP1L,CID44971,Hist2ST
XPR1,0.1786218246393828,XPR1,CID44971,Hist2ST
LAMC1,0.36005930268169956,LAMC1,CID44971,Hist2ST
C1orf21,0.4724697314499108,C1orf21,CID44971,Hist2ST
TPR,0.3890156431051649,TPR,CID44971,Hist2ST
PTPRC,0.46275796658432466,PTPRC,CID44971,Hist2ST
UBE2T,0.48395304976010656,UBE2T,CID44971,Hist2ST
NUCKS1,0.6493573150838174,NUCKS1,CID44971,Hist2ST
ATF3,0.2919065021416237,ATF3,CID44971,Hist2ST
CENPF,0.3724600206907776,CENPF,CID44971,Hist2ST
KCTD3,0.2775090164971813,KCTD3,CID44971,Hist2ST
LYPLAL1,0.31725351139415914,LYPLAL1,CID44971,Hist2ST
IARS2,0.46064880069025843,IARS2,CID44971,Hist2ST
CNIH4,0.47488271482335004,CNIH4,CID44971,Hist2ST
NUP133,0.3971631507367339,NUP133,CID44971,Hist2ST
ARID4B,0.2940235038285499,ARID4B,CID44971,Hist2ST
CHML,0.2857298511822535,CHML,CID44971,Hist2ST
SCCPDH,0.06574424095830039,SCCPDH,CID44971,Hist2ST
GATA3,0.35808422429109654,GATA3,CID44971,Hist2ST
FAM107B,0.43760844987153036,FAM107B,CID44971,Hist2ST
HSPA14,0.2908865041475841,HSPA14,CID44971,Hist2ST
NEBL,0.1269568031004159,NEBL,CID44971,Hist2ST
BAMBI,0.36073552948580845,BAMBI,CID44971,Hist2ST
ARHGAP12,0.344473060851256,ARHGAP12,CID44971,Hist2ST
DKK1,0.2454898419313377,DKK1,CID44971,Hist2ST
ZWINT,0.326111478419769,ZWINT,CID44971,Hist2ST
ANK3,0.17618257256278072,ANK3,CID44971,Hist2ST
CDK1,0.33494429629400974,CDK1,CID44971,Hist2ST
HERC4,0.30328092395328593,HERC4,CID44971,Hist2ST
SRGN,0.5358624702942761,SRGN,CID44971,Hist2ST
H2AFY2,0.4071320183412021,H2AFY2,CID44971,Hist2ST
ADK,0.29411628681617763,ADK,CID44971,Hist2ST
DLG5,0.1791547313419123,DLG5,CID44971,Hist2ST
PLAC9,0.13347218375476627,PLAC9,CID44971,Hist2ST
GHITM,0.49112660917858497,GHITM,CID44971,Hist2ST
SNCG,0.15707059486014704,SNCG,CID44971,Hist2ST
ADIRF,0.4204127406542117,ADIRF,CID44971,Hist2ST
IFIT3,0.3118410891579527,IFIT3,CID44971,Hist2ST
FRA10AC1,0.22580101408054293,FRA10AC1,CID44971,Hist2ST
EXOSC1,0.3276243673659025,EXOSC1,CID44971,Hist2ST
SCD,0.4963966668746364,SCD,CID44971,Hist2ST
ARL3,0.32603719990185853,ARL3,CID44971,Hist2ST
ADD3,0.2148370799095383,ADD3,CID44971,Hist2ST
FAM204A,0.2851286143974908,FAM204A,CID44971,Hist2ST
NSMCE4A,0.2284759909017786,NSMCE4A,CID44971,Hist2ST
OAT,0.4650813257656674,OAT,CID44971,Hist2ST
GLRX3,0.37390700772138646,GLRX3,CID44971,Hist2ST
IFITM2,0.4049119422821906,IFITM2,CID44971,Hist2ST
TRIM22,0.36223885031743447,TRIM22,CID44971,Hist2ST
DKK3,0.3545997247710756,DKK3,CID44971,Hist2ST
SAA1,0.3952415193820029,SAA1,CID44971,Hist2ST
TSG101,0.38614550245335094,TSG101,CID44971,Hist2ST
SVIP,0.4871270795817478,SVIP,CID44971,Hist2ST
CAPRIN1,0.4352130847482711,CAPRIN1,CID44971,Hist2ST
API5,0.4783727857059826,API5,CID44971,Hist2ST
MTCH2,0.48731179808478103,MTCH2,CID44971,Hist2ST
UBE2L6,0.4224828670573617,UBE2L6,CID44971,Hist2ST
MPEG1,0.3794055916689879,MPEG1,CID44971,Hist2ST
MS4A7,0.27975685426098257,MS4A7,CID44971,Hist2ST
TMEM258,0.6131187316851503,TMEM258,CID44971,Hist2ST
CST6,0.15853153265150075,CST6,CID44971,Hist2ST
ALDH3B2,0.2872644605654803,ALDH3B2,CID44971,Hist2ST
TESMIN,0.20218499773050994,TESMIN,CID44971,Hist2ST
CCND1,0.6644310731959253,CCND1,CID44971,Hist2ST
ANO1,0.2049420925968607,ANO1,CID44971,Hist2ST
FADD,0.2709725486247601,FADD,CID44971,Hist2ST
CTTN,0.45017395019575784,CTTN,CID44971,Hist2ST
PRSS23,0.29525890571151764,PRSS23,CID44971,Hist2ST
BIRC3,0.4005320713794055,BIRC3,CID44971,Hist2ST
MMP1,0.15572816191053496,MMP1,CID44971,Hist2ST
CASP4,0.3029524918592827,CASP4,CID44971,Hist2ST
CD3D,0.346432151613889,CD3D,CID44971,Hist2ST
THYN1,0.2638483101651718,THYN1,CID44971,Hist2ST
SCNN1A,0.07143774625681389,SCNN1A,CID44971,Hist2ST
MAGOHB,0.49879948637754634,MAGOHB,CID44971,Hist2ST
GPRC5A,-0.014794235494326522,GPRC5A,CID44971,Hist2ST
MGP,0.6366427835709473,MGP,CID44971,Hist2ST
C12orf60,0.04190798819194887,C12orf60,CID44971,Hist2ST
ITPR2,0.2089586626565766,ITPR2,CID44971,Hist2ST
ZCRB1,0.294286876994805,ZCRB1,CID44971,Hist2ST
FAIM2,0.0403953972766641,FAIM2,CID44971,Hist2ST
NR4A1,0.32196050578247215,NR4A1,CID44971,Hist2ST
KRT81,0.19769976402036285,KRT81,CID44971,Hist2ST
PPP1R1A,0.24338205830545398,PPP1R1A,CID44971,Hist2ST
MUCL1,0.42518107852578724,MUCL1,CID44971,Hist2ST
NUP107,0.3114587688793272,NUP107,CID44971,Hist2ST
LYZ,0.5783805936639046,LYZ,CID44971,Hist2ST
DUSP6,0.3049139497547131,DUSP6,CID44971,Hist2ST
ATP2B1,0.2613051250358899,ATP2B1,CID44971,Hist2ST
LUM,0.4895295756386969,LUM,CID44971,Hist2ST
DCN,0.4741768527158921,DCN,CID44971,Hist2ST
EEA1,0.115277920070466,EEA1,CID44971,Hist2ST
NTN4,0.188625065165871,NTN4,CID44971,Hist2ST
TMPO,0.4809398750044366,TMPO,CID44971,Hist2ST
ARL1,0.428070440068672,ARL1,CID44971,Hist2ST
CHPT1,0.2641715018627271,CHPT1,CID44971,Hist2ST
SYCP3,-0.013407214558136938,SYCP3,CID44971,Hist2ST
PWP1,0.3548590227039259,PWP1,CID44971,Hist2ST
TCTN1,0.22891434551239903,TCTN1,CID44971,Hist2ST
MAPKAPK5,0.2672652667561917,MAPKAPK5,CID44971,Hist2ST
OAS1,0.22950842572633512,OAS1,CID44971,Hist2ST
OAS2,0.34055468531903804,OAS2,CID44971,Hist2ST
TBX3,-0.040862540631532086,TBX3,CID44971,Hist2ST
OASL,0.17828950255590362,OASL,CID44971,Hist2ST
ZNF664,0.4608028993597124,ZNF664,CID44971,Hist2ST
ZNF84,0.2859933644076283,ZNF84,CID44971,Hist2ST
PSPC1,0.29957445833744345,PSPC1,CID44971,Hist2ST
HMGB1,0.5761867731231081,HMGB1,CID44971,Hist2ST
DCLK1,0.1977061418206411,DCLK1,CID44971,Hist2ST
DNAJC15,0.4087227451933456,DNAJC15,CID44971,Hist2ST
RNASEH2B,0.21689819578912578,RNASEH2B,CID44971,Hist2ST
COMMD6,0.6155624244428346,COMMD6,CID44971,Hist2ST
FARP1,0.4722965228927743,FARP1,CID44971,Hist2ST
MCF2L,0.34380983442998664,MCF2L,CID44971,Hist2ST
NGDN,0.18051183603524315,NGDN,CID44971,Hist2ST
RABGGTA,0.2260521188408983,RABGGTA,CID44971,Hist2ST
SCFD1,0.24486135826222813,SCFD1,CID44971,Hist2ST
BAZ1A,0.24247318895654996,BAZ1A,CID44971,Hist2ST
KLHDC2,0.2545852666205986,KLHDC2,CID44971,Hist2ST
PSMA3,0.4737791282571611,PSMA3,CID44971,Hist2ST
PCNX4,0.19477057146816967,PCNX4,CID44971,Hist2ST
DHRS7,0.3321429119459386,DHRS7,CID44971,Hist2ST
MTHFD1,0.2969010287323557,MTHFD1,CID44971,Hist2ST
FUT8,0.18873252200592142,FUT8,CID44971,Hist2ST
COQ6,0.12241662371529419,COQ6,CID44971,Hist2ST
FOS,0.5488299330295879,FOS,CID44971,Hist2ST
ZC3H14,0.19206200084040712,ZC3H14,CID44971,Hist2ST
UBR7,0.1401046183891113,UBR7,CID44971,Hist2ST
IFI27L2,0.25043785509516575,IFI27L2,CID44971,Hist2ST
IGHG4,0.6246227055574778,IGHG4,CID44971,Hist2ST
APBA2,0.2688318425099931,APBA2,CID44971,Hist2ST
EMC4,0.4824271689685977,EMC4,CID44971,Hist2ST
NUSAP1,0.32004177258854244,NUSAP1,CID44971,Hist2ST
TUBGCP4,0.1615132204964378,TUBGCP4,CID44971,Hist2ST
TP53BP1,0.18343092054283267,TP53BP1,CID44971,Hist2ST
SPG11,0.21953752064779333,SPG11,CID44971,Hist2ST
MYEF2,0.284017052917505,MYEF2,CID44971,Hist2ST
TMOD3,0.2915630346551423,TMOD3,CID44971,Hist2ST
LEO1,0.05058994953709389,LEO1,CID44971,Hist2ST
MYO5C,0.13382668388588234,MYO5C,CID44971,Hist2ST
ARPP19,0.40556729784970935,ARPP19,CID44971,Hist2ST
ADAM10,0.3531021811816116,ADAM10,CID44971,Hist2ST
CCNB2,0.3919205670096444,CCNB2,CID44971,Hist2ST
GTF2A2,0.3632261040938243,GTF2A2,CID44971,Hist2ST
VPS13C,0.18940569737526813,VPS13C,CID44971,Hist2ST
C2CD4A,-0.04267146897341903,C2CD4A,CID44971,Hist2ST
TPM1,0.5147764509318752,TPM1,CID44971,Hist2ST
CILP,0.3896742810902358,CILP,CID44971,Hist2ST
ITGA11,0.1564356903867933,ITGA11,CID44971,Hist2ST
UACA,0.17687594223869538,UACA,CID44971,Hist2ST
RCN2,0.2325138755505466,RCN2,CID44971,Hist2ST
PSTPIP1,0.262744257662166,PSTPIP1,CID44971,Hist2ST
LINGO1,0.146824556021648,LINGO1,CID44971,Hist2ST
ISG20,0.3684467706520022,ISG20,CID44971,Hist2ST
PRC1,0.27491253784783526,PRC1,CID44971,Hist2ST
SNRPA1,0.39474250672562755,SNRPA1,CID44971,Hist2ST
SBK1,0.4006056735142252,SBK1,CID44971,Hist2ST
MT1G,0.2910858403894769,MT1G,CID44971,Hist2ST
NUP93,0.4421741910855221,NUP93,CID44971,Hist2ST
CX3CL1,0.35407358353800783,CX3CL1,CID44971,Hist2ST
CMTM3,0.38221688720417146,CMTM3,CID44971,Hist2ST
CBFB,0.38066251554285196,CBFB,CID44971,Hist2ST
PRMT7,0.2532311555420526,PRMT7,CID44971,Hist2ST
CDH1,0.4946242379615829,CDH1,CID44971,Hist2ST
ZFHX3,0.16400418508731338,ZFHX3,CID44971,Hist2ST
CFDP1,0.4120216311621586,CFDP1,CID44971,Hist2ST
TERF2IP,0.3576028496102009,TERF2IP,CID44971,Hist2ST
ITGAE,0.32807856819881187,ITGAE,CID44971,Hist2ST
ALOX15B,0.011800577189626751,ALOX15B,CID44971,Hist2ST
TRPV2,0.23899717083686534,TRPV2,CID44971,Hist2ST
B9D1,0.21253801132601405,B9D1,CID44971,Hist2ST
UNC119,0.36520599601630876,UNC119,CID44971,Hist2ST
PIGS,0.2361903247898533,PIGS,CID44971,Hist2ST
SPAG5,0.34391468475012726,SPAG5,CID44971,Hist2ST
KIAA0100,0.3678938998469942,KIAA0100,CID44971,Hist2ST
SDF2,0.25080030929290903,SDF2,CID44971,Hist2ST
SUPT6H,0.31673707173933174,SUPT6H,CID44971,Hist2ST
TRAF4,0.46857023496224154,TRAF4,CID44971,Hist2ST
CPD,0.34467920783046035,CPD,CID44971,Hist2ST
GOSR1,0.3154660192348478,GOSR1,CID44971,Hist2ST
RNF135,0.3020359978727134,RNF135,CID44971,Hist2ST
CCL2,0.3584397340347909,CCL2,CID44971,Hist2ST
SLFN5,0.2735348889160523,SLFN5,CID44971,Hist2ST
AP2B1,0.36067355242170496,AP2B1,CID44971,Hist2ST
ZNHIT3,0.3578612477435669,ZNHIT3,CID44971,Hist2ST
MYO19,0.2768875941284359,MYO19,CID44971,Hist2ST
GGNBP2,0.3319138073962585,GGNBP2,CID44971,Hist2ST
ACACA,0.39188561035657327,ACACA,CID44971,Hist2ST
DDX52,0.31895977181349344,DDX52,CID44971,Hist2ST
SOCS7,0.14854505519508943,SOCS7,CID44971,Hist2ST
SRCIN1,0.14929031759546965,SRCIN1,CID44971,Hist2ST
MLLT6,0.48307876917366915,MLLT6,CID44971,Hist2ST
PCGF2,0.06584494769048319,PCGF2,CID44971,Hist2ST
PIP4K2B,0.299205746006271,PIP4K2B,CID44971,Hist2ST
CWC25,0.20122159570176654,CWC25,CID44971,Hist2ST
LASP1,0.42386419214327437,LASP1,CID44971,Hist2ST
LINC00672,0.003014314984973682,LINC00672,CID44971,Hist2ST
MED1,0.23090053717147666,MED1,CID44971,Hist2ST
PPP1R1B,-0.04571554796737527,PPP1R1B,CID44971,Hist2ST
PNMT,0.0362300110183234,PNMT,CID44971,Hist2ST
CASC3,0.3447986762031347,CASC3,CID44971,Hist2ST
CDC6,0.2506630299892197,CDC6,CID44971,Hist2ST
RARA,0.23069566713380554,RARA,CID44971,Hist2ST
TOP2A,0.41032647152132223,TOP2A,CID44971,Hist2ST
CCR7,0.33361874537556974,CCR7,CID44971,Hist2ST
KRT15,0.4625865627295079,KRT15,CID44971,Hist2ST
HSD17B1,0.2185008310522873,HSD17B1,CID44971,Hist2ST
CNTD1,0.141658630303417,CNTD1,CID44971,Hist2ST
BECN1,0.3650943855802007,BECN1,CID44971,Hist2ST
PSME3,0.43470738704691403,PSME3,CID44971,Hist2ST
HOXB2,0.10946502852547454,HOXB2,CID44971,Hist2ST
HOXB7,-0.008363249728815565,HOXB7,CID44971,Hist2ST
UBE2Z,0.4510676570985441,UBE2Z,CID44971,Hist2ST
ZNF652,0.0935211503361319,ZNF652,CID44971,Hist2ST
SPOP,0.2578839364836328,SPOP,CID44971,Hist2ST
SLC35B1,0.24676289014551092,SLC35B1,CID44971,Hist2ST
FAM117A,0.2028842047108319,FAM117A,CID44971,Hist2ST
PDK2,0.1775701695239375,PDK2,CID44971,Hist2ST
EME1,0.11479467823538242,EME1,CID44971,Hist2ST
TOB1,0.36681302179715075,TOB1,CID44971,Hist2ST
TOM1L1,0.315650392549025,TOM1L1,CID44971,Hist2ST
CUEDC1,0.07690916721561783,CUEDC1,CID44971,Hist2ST
VEZF1,0.19780471086863688,VEZF1,CID44971,Hist2ST
RAD51C,0.25386800481380717,RAD51C,CID44971,Hist2ST
CLTC,0.5737003800828597,CLTC,CID44971,Hist2ST
PTRH2,0.28855584028150033,PTRH2,CID44971,Hist2ST
DCAF7,0.3306852443266644,DCAF7,CID44971,Hist2ST
CCDC47,0.4206465667968095,CCDC47,CID44971,Hist2ST
DDX42,0.31434944799091763,DDX42,CID44971,Hist2ST
DDX5,0.6262885693573323,DDX5,CID44971,Hist2ST
CEP95,0.3276695685752765,CEP95,CID44971,Hist2ST
SMURF2,0.29123941184114954,SMURF2,CID44971,Hist2ST
CACNG4,-0.012561631705589682,CACNG4,CID44971,Hist2ST
HELZ,0.25287958819060863,HELZ,CID44971,Hist2ST
PSMD12,0.416181032303981,PSMD12,CID44971,Hist2ST
NOL11,0.3725523780140784,NOL11,CID44971,Hist2ST
KPNA2,0.4803602624805871,KPNA2,CID44971,Hist2ST
AMZ2,0.38106283006014086,AMZ2,CID44971,Hist2ST
ARSG,0.04852691539467658,ARSG,CID44971,Hist2ST
WIPI1,0.1051863575245091,WIPI1,CID44971,Hist2ST
SOX9,0.44195158274556007,SOX9,CID44971,Hist2ST
SLC16A5,0.03275237350151377,SLC16A5,CID44971,Hist2ST
QRICH2,0.1261774798323336,QRICH2,CID44971,Hist2ST
CANT1,0.27810292663997244,CANT1,CID44971,Hist2ST
SECTM1,0.2480872908408657,SECTM1,CID44971,Hist2ST
WDR45B,0.31509635763024624,WDR45B,CID44971,Hist2ST
RAB31,0.2958466962400664,RAB31,CID44971,Hist2ST
RAB27B,0.07118049919382859,RAB27B,CID44971,Hist2ST
TXNL1,0.5752157746270496,TXNL1,CID44971,Hist2ST
SHC2,0.002284473025341661,SHC2,CID44971,Hist2ST
AMH,0.17578222702204976,AMH,CID44971,Hist2ST
JSRP1,0.1351101145793664,JSRP1,CID44971,Hist2ST
TLE2,0.08353259900476576,TLE2,CID44971,Hist2ST
CAPS,0.13113060690283174,CAPS,CID44971,Hist2ST
ANGPTL4,0.15902139154779343,ANGPTL4,CID44971,Hist2ST
DNMT1,0.45560096397214345,DNMT1,CID44971,Hist2ST
LDLR,0.2787580746325676,LDLR,CID44971,Hist2ST
CILP2,0.0493622621805851,CILP2,CID44971,Hist2ST
POP4,0.26874687370284184,POP4,CID44971,Hist2ST
CCNE1,0.2769688819448227,CCNE1,CID44971,Hist2ST
PDCD5,0.5788367789060465,PDCD5,CID44971,Hist2ST
FXYD3,0.249760008705053,FXYD3,CID44971,Hist2ST
SYNE4,0.22866327530103703,SYNE4,CID44971,Hist2ST
ZNF146,0.41771967806542765,ZNF146,CID44971,Hist2ST
SIPA1L3,0.355316264467127,SIPA1L3,CID44971,Hist2ST
MAP4K1,0.25768238314716396,MAP4K1,CID44971,Hist2ST
GMFG,0.36768863787769424,GMFG,CID44971,Hist2ST
ZFP36,0.5339621355610258,ZFP36,CID44971,Hist2ST
LYPD3,0.22653996080377492,LYPD3,CID44971,Hist2ST
BCAM,0.27341365784913174,BCAM,CID44971,Hist2ST
FOSB,0.3522974114239537,FOSB,CID44971,Hist2ST
BCL2L12,0.3638198974969526,BCL2L12,CID44971,Hist2ST
ZNF480,0.16999833301863218,ZNF480,CID44971,Hist2ST
SH3YL1,0.4018295523388574,SH3YL1,CID44971,Hist2ST
RSAD2,0.22061243705986538,RSAD2,CID44971,Hist2ST
ID2,0.4812143140889261,ID2,CID44971,Hist2ST
ASAP2,0.3960800809246269,ASAP2,CID44971,Hist2ST
YWHAQ,0.627456344162347,YWHAQ,CID44971,Hist2ST
RRM2,0.45298831557321395,RRM2,CID44971,Hist2ST
ODC1,0.5299986488020674,ODC1,CID44971,Hist2ST
TRIB2,0.3104927216982578,TRIB2,CID44971,Hist2ST
DDX1,0.41514115186472283,DDX1,CID44971,Hist2ST
SMC6,0.24290717974637588,SMC6,CID44971,Hist2ST
EIF2AK2,0.37617419216356657,EIF2AK2,CID44971,Hist2ST
CEBPZ,0.3506729553011555,CEBPZ,CID44971,Hist2ST
HNRNPLL,0.23807131669219314,HNRNPLL,CID44971,Hist2ST
SRSF7,0.5603554249491907,SRSF7,CID44971,Hist2ST
PKDCC,0.08429481995945692,PKDCC,CID44971,Hist2ST
EPAS1,0.19490413678432678,EPAS1,CID44971,Hist2ST
EPCAM,0.5757357730774186,EPCAM,CID44971,Hist2ST
MSH2,0.3721295552877949,MSH2,CID44971,Hist2ST
MTIF2,0.2203330575286003,MTIF2,CID44971,Hist2ST
COMMD1,0.26412741414067153,COMMD1,CID44971,Hist2ST
VPS54,0.2251381086838141,VPS54,CID44971,Hist2ST
ANTXR1,0.2980382551286711,ANTXR1,CID44971,Hist2ST
SNRPG,0.5876235348187648,SNRPG,CID44971,Hist2ST
MPHOSPH10,0.3480297406535796,MPHOSPH10,CID44971,Hist2ST
ZNF638,0.2678787631690758,ZNF638,CID44971,Hist2ST
BOLA3,0.3735574300085827,BOLA3,CID44971,Hist2ST
COA5,0.32543520031233797,COA5,CID44971,Hist2ST
UNC50,0.31115630301569375,UNC50,CID44971,Hist2ST
MGAT4A,0.27812328508434075,MGAT4A,CID44971,Hist2ST
EIF5B,0.3914502001514767,EIF5B,CID44971,Hist2ST
REV1,0.10187451313566566,REV1,CID44971,Hist2ST
FHL2,0.3166592314583262,FHL2,CID44971,Hist2ST
GCC2,0.10840449858655553,GCC2,CID44971,Hist2ST
LIMS1,0.255056483382067,LIMS1,CID44971,Hist2ST
RANBP2,0.3058477851472033,RANBP2,CID44971,Hist2ST
SOWAHC,0.1292347922893106,SOWAHC,CID44971,Hist2ST
IL1RN,0.09762266435780602,IL1RN,CID44971,Hist2ST
NIFK,0.3129239295786592,NIFK,CID44971,Hist2ST
IWS1,0.3388866436206128,IWS1,CID44971,Hist2ST
HS6ST1,0.4020657546752157,HS6ST1,CID44971,Hist2ST
CXCR4,0.6035276369077401,CXCR4,CID44971,Hist2ST
KYNU,0.1448336953024232,KYNU,CID44971,Hist2ST
TANC1,0.11647679843174026,TANC1,CID44971,Hist2ST
ITGB6,0.3398600939953967,ITGB6,CID44971,Hist2ST
FAP,0.1734322653864864,FAP,CID44971,Hist2ST
ITGA6,0.24279946695968116,ITGA6,CID44971,Hist2ST
COL3A1,0.621772176963626,COL3A1,CID44971,Hist2ST
COL5A2,0.36273044182408887,COL5A2,CID44971,Hist2ST
WDR75,0.2673756499931168,WDR75,CID44971,Hist2ST
SLC40A1,0.36891152737710037,SLC40A1,CID44971,Hist2ST
ASNSD1,0.24071943070707957,ASNSD1,CID44971,Hist2ST
ORMDL1,0.2804134658239524,ORMDL1,CID44971,Hist2ST
PMS1,0.20531334886330574,PMS1,CID44971,Hist2ST
STAT1,0.5912503795391406,STAT1,CID44971,Hist2ST
SPATS2L,0.40167001279442865,SPATS2L,CID44971,Hist2ST
TMEM237,0.290939068480618,TMEM237,CID44971,Hist2ST
FASTKD2,0.30040070340001596,FASTKD2,CID44971,Hist2ST
FN1,0.5196191917395723,FN1,CID44971,Hist2ST
SP110,0.1567513920123881,SP110,CID44971,Hist2ST
EFHD1,0.3988959364500967,EFHD1,CID44971,Hist2ST
GPCPD1,0.1751269023076458,GPCPD1,CID44971,Hist2ST
