,Pearson correlation,Gene,Slide,Method
TMEM59,0.47976641927848523,TMEM59,CID4465,Hist2ST
SSBP3,0.3347797155982322,SSBP3,CID4465,Hist2ST
TACSTD2,0.4265419477944691,TACSTD2,CID4465,Hist2ST
MYSM1,0.1504924158974518,MYSM1,CID4465,Hist2ST
TM2D1,0.2205125047834748,TM2D1,CID4465,Hist2ST
PATJ,0.20978237237753816,PATJ,CID4465,Hist2ST
USP1,0.23418945750694986,USP1,CID4465,Hist2ST
JAK1,0.34792733113585933,JAK1,CID4465,Hist2ST
LEPROT,0.29542867532593503,LEPROT,CID4465,Hist2ST
GNG12,0.2582859759501139,GNG12,CID4465,Hist2ST
SRSF11,0.3909583899984924,SRSF11,CID4465,Hist2ST
USP33,0.19054253959546058,USP33,CID4465,Hist2ST
IFI44L,0.10674840711899986,IFI44L,CID4465,Hist2ST
IFI44,0.23341154154065813,IFI44,CID4465,Hist2ST
GNG5,0.5651059045282134,GNG5,CID4465,Hist2ST
LMO4,0.34792532432952356,LMO4,CID4465,Hist2ST
GTF2B,0.21900238347288675,GTF2B,CID4465,Hist2ST
GBP1,0.34339038164283525,GBP1,CID4465,Hist2ST
GBP2,0.2852215661824954,GBP2,CID4465,Hist2ST
GBP5,0.23694065862498873,GBP5,CID4465,Hist2ST
LRRC8B,0.21874007016438432,LRRC8B,CID4465,Hist2ST
LRRC8D,0.21438120052899068,LRRC8D,CID4465,Hist2ST
CDC7,0.1759705244382656,CDC7,CID4465,Hist2ST
GLMN,0.07467069491214039,GLMN,CID4465,Hist2ST
MTF2,0.1887350984312912,MTF2,CID4465,Hist2ST
TMED5,0.30668742722104986,TMED5,CID4465,Hist2ST
CCDC18,0.06187357773946744,CCDC18,CID4465,Hist2ST
DR1,0.25621917774348274,DR1,CID4465,Hist2ST
FNBP1L,0.28639619900592544,FNBP1L,CID4465,Hist2ST
BCAR3,0.06144585021441747,BCAR3,CID4465,Hist2ST
DNTTIP2,0.23274651465233306,DNTTIP2,CID4465,Hist2ST
GCLM,0.25249101985930233,GCLM,CID4465,Hist2ST
ARHGAP29,0.09684745867032989,ARHGAP29,CID4465,Hist2ST
ABCD3,0.29106340429524025,ABCD3,CID4465,Hist2ST
CNN3,0.5718974907316671,CNN3,CID4465,Hist2ST
ALG14,0.11773435173543019,ALG14,CID4465,Hist2ST
SNX7,0.21961344993285095,SNX7,CID4465,Hist2ST
VCAM1,0.33469851019533514,VCAM1,CID4465,Hist2ST
PSMA5,0.3520521065796883,PSMA5,CID4465,Hist2ST
GSTM3,0.11736942556518921,GSTM3,CID4465,Hist2ST
CD53,0.3189429501725566,CD53,CID4465,Hist2ST
WDR3,0.18318117840909584,WDR3,CID4465,Hist2ST
PHGDH,0.31873919513364096,PHGDH,CID4465,Hist2ST
CTSS,0.468911666671277,CTSS,CID4465,Hist2ST
CTSK,0.5808160664318109,CTSK,CID4465,Hist2ST
SCNM1,0.3511525787595395,SCNM1,CID4465,Hist2ST
S100A8,0.588117049558436,S100A8,CID4465,Hist2ST
S100A14,0.29865866310754285,S100A14,CID4465,Hist2ST
S100A1,0.04484388987116002,S100A1,CID4465,Hist2ST
CREB3L4,0.27312268834904285,CREB3L4,CID4465,Hist2ST
EFNA3,0.22010295540498687,EFNA3,CID4465,Hist2ST
RIT1,0.2992496114015459,RIT1,CID4465,Hist2ST
CRABP2,0.644463647966097,CRABP2,CID4465,Hist2ST
IFI16,0.3711091085047619,IFI16,CID4465,Hist2ST
USF1,0.06910898670276641,USF1,CID4465,Hist2ST
OLFML2B,0.15539040167196455,OLFML2B,CID4465,Hist2ST
MPC2,0.35051798673162754,MPC2,CID4465,Hist2ST
ATP1B1,0.5397347313408344,ATP1B1,CID4465,Hist2ST
RABGAP1L,0.2392126817303541,RABGAP1L,CID4465,Hist2ST
XPR1,0.19368240355580338,XPR1,CID4465,Hist2ST
LAMC1,0.3716053422208027,LAMC1,CID4465,Hist2ST
C1orf21,0.26092838801145524,C1orf21,CID4465,Hist2ST
TPR,0.29005689632528286,TPR,CID4465,Hist2ST
PTPRC,0.3053106402490081,PTPRC,CID4465,Hist2ST
UBE2T,0.37315432110513586,UBE2T,CID4465,Hist2ST
NUCKS1,0.5601554098257601,NUCKS1,CID4465,Hist2ST
ATF3,0.15693143357216557,ATF3,CID4465,Hist2ST
CENPF,0.37347609853176184,CENPF,CID4465,Hist2ST
KCTD3,0.23301251016414784,KCTD3,CID4465,Hist2ST
LYPLAL1,0.16295114852707077,LYPLAL1,CID4465,Hist2ST
IARS2,0.3032568948625368,IARS2,CID4465,Hist2ST
CNIH4,0.4024821224776194,CNIH4,CID4465,Hist2ST
NUP133,0.29794520529241675,NUP133,CID4465,Hist2ST
ARID4B,0.23160276756811413,ARID4B,CID4465,Hist2ST
CHML,0.2788525372597527,CHML,CID4465,Hist2ST
SCCPDH,0.1977815394883327,SCCPDH,CID4465,Hist2ST
GATA3,0.319007662843631,GATA3,CID4465,Hist2ST
FAM107B,0.2646208316512738,FAM107B,CID4465,Hist2ST
HSPA14,0.15649441414003207,HSPA14,CID4465,Hist2ST
NEBL,0.12440519500839939,NEBL,CID4465,Hist2ST
BAMBI,0.26918360838355837,BAMBI,CID4465,Hist2ST
ARHGAP12,0.19375440195913377,ARHGAP12,CID4465,Hist2ST
DKK1,0.10941180260292117,DKK1,CID4465,Hist2ST
ZWINT,0.3212943982449565,ZWINT,CID4465,Hist2ST
ANK3,0.16982360673256516,ANK3,CID4465,Hist2ST
CDK1,0.36517996376186684,CDK1,CID4465,Hist2ST
HERC4,0.22695955116241168,HERC4,CID4465,Hist2ST
SRGN,0.5068862992339942,SRGN,CID4465,Hist2ST
H2AFY2,0.38778469849476804,H2AFY2,CID4465,Hist2ST
ADK,0.31149184754814124,ADK,CID4465,Hist2ST
DLG5,0.3005147255102334,DLG5,CID4465,Hist2ST
PLAC9,0.2340496563597912,PLAC9,CID4465,Hist2ST
GHITM,0.4133355053753658,GHITM,CID4465,Hist2ST
SNCG,0.09185642581360898,SNCG,CID4465,Hist2ST
ADIRF,0.18676099385074812,ADIRF,CID4465,Hist2ST
IFIT3,0.21318546070064043,IFIT3,CID4465,Hist2ST
FRA10AC1,0.14496794798709597,FRA10AC1,CID4465,Hist2ST
EXOSC1,0.23368202881400763,EXOSC1,CID4465,Hist2ST
SCD,0.2914702676329158,SCD,CID4465,Hist2ST
ARL3,0.19743577441351282,ARL3,CID4465,Hist2ST
ADD3,0.25344074915036363,ADD3,CID4465,Hist2ST
FAM204A,0.21360993856832902,FAM204A,CID4465,Hist2ST
NSMCE4A,0.2615104790926475,NSMCE4A,CID4465,Hist2ST
OAT,0.40489629129664323,OAT,CID4465,Hist2ST
GLRX3,0.3616519652876312,GLRX3,CID4465,Hist2ST
IFITM2,0.5035744522443784,IFITM2,CID4465,Hist2ST
TRIM22,0.25472583716798486,TRIM22,CID4465,Hist2ST
DKK3,0.2962330305540057,DKK3,CID4465,Hist2ST
SAA1,0.036850425104977165,SAA1,CID4465,Hist2ST
TSG101,0.2687497914950384,TSG101,CID4465,Hist2ST
SVIP,0.36444153171946253,SVIP,CID4465,Hist2ST
CAPRIN1,0.4454527867484827,CAPRIN1,CID4465,Hist2ST
API5,0.31145925241614636,API5,CID4465,Hist2ST
MTCH2,0.34693054901887366,MTCH2,CID4465,Hist2ST
UBE2L6,0.3024871815203747,UBE2L6,CID4465,Hist2ST
MPEG1,0.2425275378891219,MPEG1,CID4465,Hist2ST
MS4A7,0.20555593283668347,MS4A7,CID4465,Hist2ST
TMEM258,0.6034326042609859,TMEM258,CID4465,Hist2ST
CST6,0.13026696222200335,CST6,CID4465,Hist2ST
ALDH3B2,0.21838284751864623,ALDH3B2,CID4465,Hist2ST
TESMIN,0.15825648438634518,TESMIN,CID4465,Hist2ST
CCND1,0.4033559660108013,CCND1,CID4465,Hist2ST
ANO1,0.22958863224842316,ANO1,CID4465,Hist2ST
FADD,0.28094149486383924,FADD,CID4465,Hist2ST
CTTN,0.4558660239511527,CTTN,CID4465,Hist2ST
PRSS23,0.44875419338855044,PRSS23,CID4465,Hist2ST
BIRC3,0.2498975107630991,BIRC3,CID4465,Hist2ST
MMP1,0.22317791417245605,MMP1,CID4465,Hist2ST
CASP4,0.27376563314224844,CASP4,CID4465,Hist2ST
CD3D,0.20220157943228068,CD3D,CID4465,Hist2ST
THYN1,0.1877387216792585,THYN1,CID4465,Hist2ST
SCNN1A,0.2522467891449163,SCNN1A,CID4465,Hist2ST
MAGOHB,0.3396001845840871,MAGOHB,CID4465,Hist2ST
GPRC5A,0.24400762158239123,GPRC5A,CID4465,Hist2ST
MGP,0.5660876810628759,MGP,CID4465,Hist2ST
C12orf60,0.005663297869454948,C12orf60,CID4465,Hist2ST
ITPR2,0.11887218046890304,ITPR2,CID4465,Hist2ST
ZCRB1,0.20732836619442727,ZCRB1,CID4465,Hist2ST
FAIM2,-0.015356182534833288,FAIM2,CID4465,Hist2ST
NR4A1,0.17482776569486436,NR4A1,CID4465,Hist2ST
KRT81,0.044742200348634256,KRT81,CID4465,Hist2ST
PPP1R1A,0.03452519568269014,PPP1R1A,CID4465,Hist2ST
MUCL1,0.10938542193422816,MUCL1,CID4465,Hist2ST
NUP107,0.2774974146255566,NUP107,CID4465,Hist2ST
LYZ,0.6168325268721995,LYZ,CID4465,Hist2ST
DUSP6,0.14327258309225302,DUSP6,CID4465,Hist2ST
ATP2B1,0.18284621574308432,ATP2B1,CID4465,Hist2ST
LUM,0.7573499993479237,LUM,CID4465,Hist2ST
DCN,0.7709892824092018,DCN,CID4465,Hist2ST
EEA1,0.12533208985659683,EEA1,CID4465,Hist2ST
NTN4,0.15159414260995732,NTN4,CID4465,Hist2ST
TMPO,0.3158053511695329,TMPO,CID4465,Hist2ST
ARL1,0.2799745086707066,ARL1,CID4465,Hist2ST
CHPT1,0.20717565242994257,CHPT1,CID4465,Hist2ST
SYCP3,0.04694520387618231,SYCP3,CID4465,Hist2ST
PWP1,0.20695438007489209,PWP1,CID4465,Hist2ST
TCTN1,0.11306433398359297,TCTN1,CID4465,Hist2ST
MAPKAPK5,0.21366430061094405,MAPKAPK5,CID4465,Hist2ST
OAS1,0.15562223090369934,OAS1,CID4465,Hist2ST
OAS2,0.22983501895594927,OAS2,CID4465,Hist2ST
TBX3,0.05935248101886858,TBX3,CID4465,Hist2ST
OASL,0.18457425400045774,OASL,CID4465,Hist2ST
ZNF664,0.2922845796318421,ZNF664,CID4465,Hist2ST
ZNF84,0.24037167642516324,ZNF84,CID4465,Hist2ST
PSPC1,0.3095033752396485,PSPC1,CID4465,Hist2ST
HMGB1,0.6316200607562844,HMGB1,CID4465,Hist2ST
DCLK1,0.15268361042252437,DCLK1,CID4465,Hist2ST
DNAJC15,0.34853415880463917,DNAJC15,CID4465,Hist2ST
RNASEH2B,0.23457451028591797,RNASEH2B,CID4465,Hist2ST
COMMD6,0.5455684616832258,COMMD6,CID4465,Hist2ST
FARP1,0.43925718744552017,FARP1,CID4465,Hist2ST
MCF2L,0.2585882443159408,MCF2L,CID4465,Hist2ST
NGDN,0.17549260509735834,NGDN,CID4465,Hist2ST
RABGGTA,0.18543881250013033,RABGGTA,CID4465,Hist2ST
SCFD1,0.2336076144044289,SCFD1,CID4465,Hist2ST
BAZ1A,0.15383111193770904,BAZ1A,CID4465,Hist2ST
KLHDC2,0.2408493859011915,KLHDC2,CID4465,Hist2ST
PSMA3,0.36426175272923084,PSMA3,CID4465,Hist2ST
PCNX4,0.17251608190560913,PCNX4,CID4465,Hist2ST
DHRS7,0.30867011584769277,DHRS7,CID4465,Hist2ST
MTHFD1,0.2793588459877275,MTHFD1,CID4465,Hist2ST
FUT8,0.17803508462025858,FUT8,CID4465,Hist2ST
COQ6,0.12358526871008028,COQ6,CID4465,Hist2ST
FOS,0.41188428522883014,FOS,CID4465,Hist2ST
ZC3H14,0.19796870808219622,ZC3H14,CID4465,Hist2ST
UBR7,0.14832245564421118,UBR7,CID4465,Hist2ST
IFI27L2,0.3308846934019273,IFI27L2,CID4465,Hist2ST
IGHG4,0.5535778812409256,IGHG4,CID4465,Hist2ST
APBA2,0.10078572865624853,APBA2,CID4465,Hist2ST
EMC4,0.4154903012576602,EMC4,CID4465,Hist2ST
NUSAP1,0.29894273024027496,NUSAP1,CID4465,Hist2ST
TUBGCP4,0.12312601369891303,TUBGCP4,CID4465,Hist2ST
TP53BP1,0.19750497241532514,TP53BP1,CID4465,Hist2ST
SPG11,0.14911378577987924,SPG11,CID4465,Hist2ST
MYEF2,0.19810394057821773,MYEF2,CID4465,Hist2ST
TMOD3,0.2501557893352192,TMOD3,CID4465,Hist2ST
LEO1,0.12618558253297404,LEO1,CID4465,Hist2ST
MYO5C,-0.028001929943043624,MYO5C,CID4465,Hist2ST
ARPP19,0.1751213393657975,ARPP19,CID4465,Hist2ST
ADAM10,0.30867565324048407,ADAM10,CID4465,Hist2ST
CCNB2,0.2615100168976422,CCNB2,CID4465,Hist2ST
GTF2A2,0.2962086095592066,GTF2A2,CID4465,Hist2ST
VPS13C,0.1958399943743161,VPS13C,CID4465,Hist2ST
C2CD4A,-0.05335022247230257,C2CD4A,CID4465,Hist2ST
TPM1,0.610150412161351,TPM1,CID4465,Hist2ST
CILP,0.19575997614832555,CILP,CID4465,Hist2ST
ITGA11,0.3056857274594475,ITGA11,CID4465,Hist2ST
UACA,0.25565184554598863,UACA,CID4465,Hist2ST
RCN2,0.297599328270353,RCN2,CID4465,Hist2ST
PSTPIP1,0.1913280745617453,PSTPIP1,CID4465,Hist2ST
LINGO1,0.15639727096799383,LINGO1,CID4465,Hist2ST
ISG20,0.2806859202523089,ISG20,CID4465,Hist2ST
PRC1,0.24737990095621898,PRC1,CID4465,Hist2ST
SNRPA1,0.34011131747736206,SNRPA1,CID4465,Hist2ST
SBK1,0.22642739609661489,SBK1,CID4465,Hist2ST
MT1G,0.2960658326075844,MT1G,CID4465,Hist2ST
NUP93,0.24143304569859889,NUP93,CID4465,Hist2ST
CX3CL1,0.26366892971288525,CX3CL1,CID4465,Hist2ST
CMTM3,0.31744873928843287,CMTM3,CID4465,Hist2ST
CBFB,0.3266952629124972,CBFB,CID4465,Hist2ST
PRMT7,0.20843326642026772,PRMT7,CID4465,Hist2ST
CDH1,0.32685714570246993,CDH1,CID4465,Hist2ST
ZFHX3,0.15411835400280793,ZFHX3,CID4465,Hist2ST
CFDP1,0.16906542862285015,CFDP1,CID4465,Hist2ST
TERF2IP,0.17863973744827677,TERF2IP,CID4465,Hist2ST
ITGAE,0.22490235698352198,ITGAE,CID4465,Hist2ST
ALOX15B,0.039611251165156264,ALOX15B,CID4465,Hist2ST
TRPV2,0.17998994484175182,TRPV2,CID4465,Hist2ST
B9D1,0.11077127444594986,B9D1,CID4465,Hist2ST
UNC119,0.25057768946371695,UNC119,CID4465,Hist2ST
PIGS,0.18252993143455865,PIGS,CID4465,Hist2ST
SPAG5,0.23794411616239855,SPAG5,CID4465,Hist2ST
KIAA0100,0.29515726873873727,KIAA0100,CID4465,Hist2ST
SDF2,0.2425956210234455,SDF2,CID4465,Hist2ST
SUPT6H,0.24466440691471675,SUPT6H,CID4465,Hist2ST
TRAF4,0.3790695342425171,TRAF4,CID4465,Hist2ST
CPD,0.2822046790279782,CPD,CID4465,Hist2ST
GOSR1,0.19535835359804268,GOSR1,CID4465,Hist2ST
RNF135,0.2047836968945424,RNF135,CID4465,Hist2ST
CCL2,0.38704659617340675,CCL2,CID4465,Hist2ST
SLFN5,0.18817109995163148,SLFN5,CID4465,Hist2ST
AP2B1,0.28625125412945057,AP2B1,CID4465,Hist2ST
ZNHIT3,0.20227801634466583,ZNHIT3,CID4465,Hist2ST
MYO19,0.25630920456473644,MYO19,CID4465,Hist2ST
GGNBP2,0.21467091627167348,GGNBP2,CID4465,Hist2ST
ACACA,0.2442957236441594,ACACA,CID4465,Hist2ST
DDX52,0.18507950312122168,DDX52,CID4465,Hist2ST
SOCS7,0.1175394150729856,SOCS7,CID4465,Hist2ST
SRCIN1,-0.013083068934885487,SRCIN1,CID4465,Hist2ST
MLLT6,0.3214011882036923,MLLT6,CID4465,Hist2ST
PCGF2,0.20298836101916046,PCGF2,CID4465,Hist2ST
PIP4K2B,0.23445241017423551,PIP4K2B,CID4465,Hist2ST
CWC25,0.10201787618820726,CWC25,CID4465,Hist2ST
LASP1,0.41983222489991767,LASP1,CID4465,Hist2ST
LINC00672,0.05744493218725655,LINC00672,CID4465,Hist2ST
MED1,0.17327407764382358,MED1,CID4465,Hist2ST
PPP1R1B,0.38215144812344,PPP1R1B,CID4465,Hist2ST
PNMT,0.08518875199147152,PNMT,CID4465,Hist2ST
CASC3,0.21135660901825015,CASC3,CID4465,Hist2ST
CDC6,0.2244138217102678,CDC6,CID4465,Hist2ST
RARA,0.23023551371793533,RARA,CID4465,Hist2ST
TOP2A,0.35209601235798177,TOP2A,CID4465,Hist2ST
CCR7,0.23735839164345993,CCR7,CID4465,Hist2ST
KRT15,0.2664570048392574,KRT15,CID4465,Hist2ST
HSD17B1,0.09974940513860604,HSD17B1,CID4465,Hist2ST
CNTD1,0.012113821573576378,CNTD1,CID4465,Hist2ST
BECN1,0.2870218864865093,BECN1,CID4465,Hist2ST
PSME3,0.31560065879862936,PSME3,CID4465,Hist2ST
HOXB2,0.14871671082943003,HOXB2,CID4465,Hist2ST
HOXB7,-0.022335935276965473,HOXB7,CID4465,Hist2ST
UBE2Z,0.38236396382120813,UBE2Z,CID4465,Hist2ST
ZNF652,0.1374142099147526,ZNF652,CID4465,Hist2ST
SPOP,0.1541839551820836,SPOP,CID4465,Hist2ST
SLC35B1,0.3212840888182696,SLC35B1,CID4465,Hist2ST
FAM117A,0.0976864975115162,FAM117A,CID4465,Hist2ST
PDK2,0.0852166707814673,PDK2,CID4465,Hist2ST
EME1,0.05716452643172227,EME1,CID4465,Hist2ST
TOB1,0.31652813006028463,TOB1,CID4465,Hist2ST
TOM1L1,0.23243385255710883,TOM1L1,CID4465,Hist2ST
CUEDC1,0.23562023677714722,CUEDC1,CID4465,Hist2ST
VEZF1,0.202325286535274,VEZF1,CID4465,Hist2ST
RAD51C,0.19557168244395606,RAD51C,CID4465,Hist2ST
CLTC,0.4861499319761396,CLTC,CID4465,Hist2ST
PTRH2,0.1918717011804367,PTRH2,CID4465,Hist2ST
DCAF7,0.24394648175931538,DCAF7,CID4465,Hist2ST
CCDC47,0.263346649465743,CCDC47,CID4465,Hist2ST
DDX42,0.23790287320623835,DDX42,CID4465,Hist2ST
DDX5,0.648130209903418,DDX5,CID4465,Hist2ST
CEP95,0.18851938979279773,CEP95,CID4465,Hist2ST
SMURF2,0.20059674383228687,SMURF2,CID4465,Hist2ST
CACNG4,0.05748384902781011,CACNG4,CID4465,Hist2ST
HELZ,0.1638599464432186,HELZ,CID4465,Hist2ST
PSMD12,0.2896747950878763,PSMD12,CID4465,Hist2ST
NOL11,0.2696075203945251,NOL11,CID4465,Hist2ST
KPNA2,0.4111799428640017,KPNA2,CID4465,Hist2ST
AMZ2,0.2443574808211196,AMZ2,CID4465,Hist2ST
ARSG,0.010317684742633707,ARSG,CID4465,Hist2ST
WIPI1,0.18670589239844748,WIPI1,CID4465,Hist2ST
SOX9,0.407729284113251,SOX9,CID4465,Hist2ST
SLC16A5,0.07695361871466348,SLC16A5,CID4465,Hist2ST
QRICH2,0.15988985260896518,QRICH2,CID4465,Hist2ST
CANT1,0.50916167067655,CANT1,CID4465,Hist2ST
SECTM1,0.16992876588980751,SECTM1,CID4465,Hist2ST
WDR45B,0.397282536612508,WDR45B,CID4465,Hist2ST
RAB31,0.2971558569940385,RAB31,CID4465,Hist2ST
RAB27B,0.08997064282853891,RAB27B,CID4465,Hist2ST
TXNL1,0.41153419405785013,TXNL1,CID4465,Hist2ST
SHC2,0.11460369546535891,SHC2,CID4465,Hist2ST
AMH,0.06901966340148201,AMH,CID4465,Hist2ST
JSRP1,0.0451107446723967,JSRP1,CID4465,Hist2ST
TLE2,0.20911372320180951,TLE2,CID4465,Hist2ST
CAPS,0.22109993921885243,CAPS,CID4465,Hist2ST
ANGPTL4,0.00871096709328308,ANGPTL4,CID4465,Hist2ST
DNMT1,0.33490733423543495,DNMT1,CID4465,Hist2ST
LDLR,0.16796904064851512,LDLR,CID4465,Hist2ST
CILP2,0.09179501449597521,CILP2,CID4465,Hist2ST
POP4,0.285792251585567,POP4,CID4465,Hist2ST
CCNE1,0.27242739332070076,CCNE1,CID4465,Hist2ST
PDCD5,0.4331860081143952,PDCD5,CID4465,Hist2ST
FXYD3,0.3806236903947747,FXYD3,CID4465,Hist2ST
SYNE4,0.0893318781084624,SYNE4,CID4465,Hist2ST
ZNF146,0.3618829431609289,ZNF146,CID4465,Hist2ST
SIPA1L3,0.3245058845444559,SIPA1L3,CID4465,Hist2ST
MAP4K1,0.19642915956697604,MAP4K1,CID4465,Hist2ST
GMFG,0.3157102636631628,GMFG,CID4465,Hist2ST
ZFP36,0.3411970215526954,ZFP36,CID4465,Hist2ST
LYPD3,0.062417499002426595,LYPD3,CID4465,Hist2ST
BCAM,0.23713230303215235,BCAM,CID4465,Hist2ST
FOSB,0.11368507742616143,FOSB,CID4465,Hist2ST
BCL2L12,0.29993848644974175,BCL2L12,CID4465,Hist2ST
ZNF480,0.12645860226923872,ZNF480,CID4465,Hist2ST
SH3YL1,0.2094037994042174,SH3YL1,CID4465,Hist2ST
RSAD2,0.13380496828157565,RSAD2,CID4465,Hist2ST
ID2,0.37703195284127533,ID2,CID4465,Hist2ST
ASAP2,0.23801659407470555,ASAP2,CID4465,Hist2ST
YWHAQ,0.5997567652293452,YWHAQ,CID4465,Hist2ST
RRM2,0.3424256949407096,RRM2,CID4465,Hist2ST
ODC1,0.3310213743323348,ODC1,CID4465,Hist2ST
TRIB2,0.194584109399453,TRIB2,CID4465,Hist2ST
DDX1,0.33960818210867577,DDX1,CID4465,Hist2ST
SMC6,0.2308823657585375,SMC6,CID4465,Hist2ST
EIF2AK2,0.2238807705132491,EIF2AK2,CID4465,Hist2ST
CEBPZ,0.2096145239077431,CEBPZ,CID4465,Hist2ST
HNRNPLL,0.2332167940510812,HNRNPLL,CID4465,Hist2ST
SRSF7,0.49896600426423865,SRSF7,CID4465,Hist2ST
PKDCC,0.2253489491232529,PKDCC,CID4465,Hist2ST
EPAS1,0.3215407578935071,EPAS1,CID4465,Hist2ST
EPCAM,0.4639153358032636,EPCAM,CID4465,Hist2ST
MSH2,0.2581008790443964,MSH2,CID4465,Hist2ST
MTIF2,0.23366109187654416,MTIF2,CID4465,Hist2ST
COMMD1,0.26549763281448796,COMMD1,CID4465,Hist2ST
VPS54,0.16857033527854073,VPS54,CID4465,Hist2ST
ANTXR1,0.4885598718195391,ANTXR1,CID4465,Hist2ST
SNRPG,0.6470064353094742,SNRPG,CID4465,Hist2ST
MPHOSPH10,0.24716664589164883,MPHOSPH10,CID4465,Hist2ST
ZNF638,0.2718301251768874,ZNF638,CID4465,Hist2ST
BOLA3,0.377703638691602,BOLA3,CID4465,Hist2ST
COA5,0.22291312773941585,COA5,CID4465,Hist2ST
UNC50,0.23262459816350625,UNC50,CID4465,Hist2ST
MGAT4A,0.18614565033806565,MGAT4A,CID4465,Hist2ST
EIF5B,0.23384774890983517,EIF5B,CID4465,Hist2ST
REV1,0.1763941902712018,REV1,CID4465,Hist2ST
FHL2,0.22830609423634957,FHL2,CID4465,Hist2ST
GCC2,0.09162362841860193,GCC2,CID4465,Hist2ST
LIMS1,0.3263687223087022,LIMS1,CID4465,Hist2ST
RANBP2,0.3347563860459683,RANBP2,CID4465,Hist2ST
SOWAHC,0.15546867926637695,SOWAHC,CID4465,Hist2ST
IL1RN,0.0649869455310777,IL1RN,CID4465,Hist2ST
NIFK,0.2680353595008179,NIFK,CID4465,Hist2ST
IWS1,0.2684113565085033,IWS1,CID4465,Hist2ST
HS6ST1,0.37322017965337745,HS6ST1,CID4465,Hist2ST
CXCR4,0.3982197320360708,CXCR4,CID4465,Hist2ST
KYNU,0.15980625593443382,KYNU,CID4465,Hist2ST
TANC1,0.16663297554202003,TANC1,CID4465,Hist2ST
ITGB6,0.4130066486788148,ITGB6,CID4465,Hist2ST
FAP,0.18329486401213113,FAP,CID4465,Hist2ST
ITGA6,0.31399765866929075,ITGA6,CID4465,Hist2ST
COL3A1,0.7383528299022102,COL3A1,CID4465,Hist2ST
COL5A2,0.5781442405103411,COL5A2,CID4465,Hist2ST
WDR75,0.18105819441054297,WDR75,CID4465,Hist2ST
SLC40A1,0.2988632008494409,SLC40A1,CID4465,Hist2ST
ASNSD1,0.2030292842414796,ASNSD1,CID4465,Hist2ST
ORMDL1,0.26730825060370467,ORMDL1,CID4465,Hist2ST
PMS1,0.1541010294484265,PMS1,CID4465,Hist2ST
STAT1,0.5704981674125177,STAT1,CID4465,Hist2ST
SPATS2L,0.3548381631918175,SPATS2L,CID4465,Hist2ST
TMEM237,0.2630734710442845,TMEM237,CID4465,Hist2ST
FASTKD2,0.21064428340102628,FASTKD2,CID4465,Hist2ST
FN1,0.669837723340702,FN1,CID4465,Hist2ST
SP110,0.12397292240666492,SP110,CID4465,Hist2ST
EFHD1,0.5312031908090552,EFHD1,CID4465,Hist2ST
GPCPD1,0.30291559140974966,GPCPD1,CID4465,Hist2ST
