,Pearson correlation,Gene,Slide,Method
OLFML2B,0.17967833919980553,OLFML2B,CID4290,Hist2ST
MPC2,0.4306596446072222,MPC2,CID4290,Hist2ST
ATP1B1,0.46108403716929897,ATP1B1,CID4290,Hist2ST
RABGAP1L,0.1435012605635949,RABGAP1L,CID4290,Hist2ST
XPR1,0.22907335624344263,XPR1,CID4290,Hist2ST
LAMC1,0.18851186460208832,LAMC1,CID4290,Hist2ST
C1orf21,0.4211652720859918,C1orf21,CID4290,Hist2ST
TPR,0.3205507358527375,TPR,CID4290,Hist2ST
PTPRC,0.120226483901062,PTPRC,CID4290,Hist2ST
UBE2T,0.13648583807366133,UBE2T,CID4290,Hist2ST
NUCKS1,0.5405934307573262,NUCKS1,CID4290,Hist2ST
ATF3,0.12677115353859314,ATF3,CID4290,Hist2ST
CENPF,0.088682304864006,CENPF,CID4290,Hist2ST
KCTD3,0.3953787067578234,KCTD3,CID4290,Hist2ST
LYPLAL1,0.27579026396790485,LYPLAL1,CID4290,Hist2ST
IARS2,0.47526174439578744,IARS2,CID4290,Hist2ST
CNIH4,0.43197801296053345,CNIH4,CID4290,Hist2ST
NUP133,0.2904946940112527,NUP133,CID4290,Hist2ST
ARID4B,0.2779280529228756,ARID4B,CID4290,Hist2ST
CHML,0.16192075054665203,CHML,CID4290,Hist2ST
SCCPDH,0.5118980166495566,SCCPDH,CID4290,Hist2ST
GATA3,0.6236443981904346,GATA3,CID4290,Hist2ST
FAM107B,0.2111515323047008,FAM107B,CID4290,Hist2ST
HSPA14,0.028146590058275852,HSPA14,CID4290,Hist2ST
NEBL,0.33114442281817613,NEBL,CID4290,Hist2ST
BAMBI,0.26298973889979915,BAMBI,CID4290,Hist2ST
ARHGAP12,0.21770344517326126,ARHGAP12,CID4290,Hist2ST
DKK1,0.039713207413458795,DKK1,CID4290,Hist2ST
ZWINT,0.1315305893482634,ZWINT,CID4290,Hist2ST
ANK3,0.19915123197294266,ANK3,CID4290,Hist2ST
CDK1,0.020048802168319405,CDK1,CID4290,Hist2ST
HERC4,0.2007524188072282,HERC4,CID4290,Hist2ST
SRGN,0.20327726563547097,SRGN,CID4290,Hist2ST
H2AFY2,0.07693671286743152,H2AFY2,CID4290,Hist2ST
ADK,0.2494493212539532,ADK,CID4290,Hist2ST
DLG5,0.211859827200675,DLG5,CID4290,Hist2ST
PLAC9,0.15610933461916163,PLAC9,CID4290,Hist2ST
GHITM,0.44197754037129694,GHITM,CID4290,Hist2ST
SNCG,0.2003219219348981,SNCG,CID4290,Hist2ST
ADIRF,0.8081802661824261,ADIRF,CID4290,Hist2ST
IFIT3,0.052451776005585454,IFIT3,CID4290,Hist2ST
FRA10AC1,0.19797077862387197,FRA10AC1,CID4290,Hist2ST
EXOSC1,0.257938562498011,EXOSC1,CID4290,Hist2ST
SCD,0.5357142886989654,SCD,CID4290,Hist2ST
ARL3,0.2979724102242892,ARL3,CID4290,Hist2ST
ADD3,0.1191202318086406,ADD3,CID4290,Hist2ST
FAM204A,0.23003206900943873,FAM204A,CID4290,Hist2ST
NSMCE4A,0.23606200640495484,NSMCE4A,CID4290,Hist2ST
OAT,0.4387181876858118,OAT,CID4290,Hist2ST
GLRX3,0.28549404775734954,GLRX3,CID4290,Hist2ST
IFITM2,0.5169685244448615,IFITM2,CID4290,Hist2ST
TRIM22,0.11746131416954766,TRIM22,CID4290,Hist2ST
DKK3,0.24217017278242975,DKK3,CID4290,Hist2ST
SAA1,0.05885672703074583,SAA1,CID4290,Hist2ST
TSG101,0.25663272362293166,TSG101,CID4290,Hist2ST
SVIP,0.3237991092447942,SVIP,CID4290,Hist2ST
CAPRIN1,0.3034650409519639,CAPRIN1,CID4290,Hist2ST
API5,0.2654882997872327,API5,CID4290,Hist2ST
MTCH2,0.35047477676202554,MTCH2,CID4290,Hist2ST
UBE2L6,0.24851433551609395,UBE2L6,CID4290,Hist2ST
MPEG1,0.090693729958434,MPEG1,CID4290,Hist2ST
MS4A7,0.26741940530341624,MS4A7,CID4290,Hist2ST
TMEM258,0.541848062277364,TMEM258,CID4290,Hist2ST
CST6,0.27071271590010076,CST6,CID4290,Hist2ST
ALDH3B2,0.4121421139565864,ALDH3B2,CID4290,Hist2ST
TESMIN,0.14408524273058443,TESMIN,CID4290,Hist2ST
CCND1,0.5444526929009784,CCND1,CID4290,Hist2ST
ANO1,0.26333490230676176,ANO1,CID4290,Hist2ST
FADD,0.22389988133271424,FADD,CID4290,Hist2ST
CTTN,0.4194053676988704,CTTN,CID4290,Hist2ST
PRSS23,0.4481044256697832,PRSS23,CID4290,Hist2ST
BIRC3,0.09069638902561002,BIRC3,CID4290,Hist2ST
MMP1,0.13524806457653243,MMP1,CID4290,Hist2ST
CASP4,0.18812829547918067,CASP4,CID4290,Hist2ST
CD3D,0.0647298027259357,CD3D,CID4290,Hist2ST
THYN1,0.2291390408852164,THYN1,CID4290,Hist2ST
SCNN1A,0.3377862321675728,SCNN1A,CID4290,Hist2ST
MAGOHB,0.28166641111855,MAGOHB,CID4290,Hist2ST
GPRC5A,0.48677680640226617,GPRC5A,CID4290,Hist2ST
MGP,0.803784711245923,MGP,CID4290,Hist2ST
C12orf60,0.05289870585215482,C12orf60,CID4290,Hist2ST
ITPR2,0.22801971275643684,ITPR2,CID4290,Hist2ST
ZCRB1,0.35162854976473634,ZCRB1,CID4290,Hist2ST
FAIM2,0.24524625067988454,FAIM2,CID4290,Hist2ST
NR4A1,0.20944824963866515,NR4A1,CID4290,Hist2ST
KRT81,0.19908476265597377,KRT81,CID4290,Hist2ST
PPP1R1A,0.08202411218381417,PPP1R1A,CID4290,Hist2ST
MUCL1,0.3518449724696789,MUCL1,CID4290,Hist2ST
NUP107,0.1902122960244324,NUP107,CID4290,Hist2ST
LYZ,0.22147003743466367,LYZ,CID4290,Hist2ST
DUSP6,0.3600052884677694,DUSP6,CID4290,Hist2ST
ATP2B1,0.17585661395332855,ATP2B1,CID4290,Hist2ST
LUM,0.6555193718730565,LUM,CID4290,Hist2ST
DCN,0.5883911532717573,DCN,CID4290,Hist2ST
EEA1,0.18250720470832632,EEA1,CID4290,Hist2ST
NTN4,0.4849464670640398,NTN4,CID4290,Hist2ST
TMPO,0.20246453608560183,TMPO,CID4290,Hist2ST
ARL1,0.42759452029809353,ARL1,CID4290,Hist2ST
CHPT1,0.22848386159362483,CHPT1,CID4290,Hist2ST
SYCP3,-0.008331670296847987,SYCP3,CID4290,Hist2ST
PWP1,0.22457750356310388,PWP1,CID4290,Hist2ST
TCTN1,0.3004012839195144,TCTN1,CID4290,Hist2ST
MAPKAPK5,0.24019543865467446,MAPKAPK5,CID4290,Hist2ST
OAS1,0.21698541273899824,OAS1,CID4290,Hist2ST
OAS2,0.19963315224117092,OAS2,CID4290,Hist2ST
TBX3,0.18654120429820994,TBX3,CID4290,Hist2ST
OASL,0.023416546986614897,OASL,CID4290,Hist2ST
ZNF664,0.30956499576282676,ZNF664,CID4290,Hist2ST
ZNF84,0.18749925530615502,ZNF84,CID4290,Hist2ST
PSPC1,0.19099973208188803,PSPC1,CID4290,Hist2ST
HMGB1,0.542038204606831,HMGB1,CID4290,Hist2ST
DCLK1,0.09761746609558503,DCLK1,CID4290,Hist2ST
DNAJC15,0.4180422274621611,DNAJC15,CID4290,Hist2ST
RNASEH2B,0.2374287175873292,RNASEH2B,CID4290,Hist2ST
COMMD6,0.6121275071377456,COMMD6,CID4290,Hist2ST
FARP1,0.35060990424526406,FARP1,CID4290,Hist2ST
MCF2L,0.19779074763847523,MCF2L,CID4290,Hist2ST
NGDN,0.22037706624941963,NGDN,CID4290,Hist2ST
RABGGTA,0.18396860997554182,RABGGTA,CID4290,Hist2ST
SCFD1,0.27586798214438385,SCFD1,CID4290,Hist2ST
BAZ1A,0.16978823257404535,BAZ1A,CID4290,Hist2ST
KLHDC2,0.3532510077070038,KLHDC2,CID4290,Hist2ST
PSMA3,0.3633852785447274,PSMA3,CID4290,Hist2ST
PCNX4,0.20406004794854832,PCNX4,CID4290,Hist2ST
DHRS7,0.45509008326893224,DHRS7,CID4290,Hist2ST
MTHFD1,0.28356627322544564,MTHFD1,CID4290,Hist2ST
FUT8,0.2880198614190977,FUT8,CID4290,Hist2ST
COQ6,0.22297574224821395,COQ6,CID4290,Hist2ST
FOS,0.33442741031802,FOS,CID4290,Hist2ST
ZC3H14,0.2740852337071476,ZC3H14,CID4290,Hist2ST
UBR7,0.23588036710770047,UBR7,CID4290,Hist2ST
IFI27L2,0.24583091331044846,IFI27L2,CID4290,Hist2ST
IGHG4,0.13955303230280935,IGHG4,CID4290,Hist2ST
APBA2,0.06530624498187074,APBA2,CID4290,Hist2ST
EMC4,0.3877200661686898,EMC4,CID4290,Hist2ST
NUSAP1,0.08468748375798714,NUSAP1,CID4290,Hist2ST
TUBGCP4,0.10617147191731575,TUBGCP4,CID4290,Hist2ST
TP53BP1,0.20448979659051147,TP53BP1,CID4290,Hist2ST
SPG11,0.29056042992690756,SPG11,CID4290,Hist2ST
MYEF2,0.17387445886011746,MYEF2,CID4290,Hist2ST
TMOD3,0.23021866953433112,TMOD3,CID4290,Hist2ST
LEO1,0.27023427178022813,LEO1,CID4290,Hist2ST
MYO5C,0.26556084786965206,MYO5C,CID4290,Hist2ST
ARPP19,0.361964431602219,ARPP19,CID4290,Hist2ST
ADAM10,0.2826987274472798,ADAM10,CID4290,Hist2ST
CCNB2,0.041200081752838964,CCNB2,CID4290,Hist2ST
GTF2A2,0.3006425314030976,GTF2A2,CID4290,Hist2ST
VPS13C,0.18608555327142226,VPS13C,CID4290,Hist2ST
C2CD4A,-0.0064659685754557515,C2CD4A,CID4290,Hist2ST
TPM1,0.5159915616775976,TPM1,CID4290,Hist2ST
CILP,0.18947182693400685,CILP,CID4290,Hist2ST
ITGA11,0.33520656859825415,ITGA11,CID4290,Hist2ST
UACA,0.17896890641370228,UACA,CID4290,Hist2ST
RCN2,0.2958681985328697,RCN2,CID4290,Hist2ST
PSTPIP1,0.0854723317032906,PSTPIP1,CID4290,Hist2ST
LINGO1,0.12252399641958853,LINGO1,CID4290,Hist2ST
ISG20,0.2629894345096458,ISG20,CID4290,Hist2ST
PRC1,0.06325335602029755,PRC1,CID4290,Hist2ST
SNRPA1,0.2229031956612874,SNRPA1,CID4290,Hist2ST
SBK1,0.14815701664923694,SBK1,CID4290,Hist2ST
MT1G,0.1539509146768803,MT1G,CID4290,Hist2ST
NUP93,0.17742976332796465,NUP93,CID4290,Hist2ST
CX3CL1,0.1949367258140006,CX3CL1,CID4290,Hist2ST
CMTM3,0.2733023998019415,CMTM3,CID4290,Hist2ST
CBFB,0.216129340050651,CBFB,CID4290,Hist2ST
PRMT7,0.23313386529833904,PRMT7,CID4290,Hist2ST
CDH1,0.4555430613303136,CDH1,CID4290,Hist2ST
ZFHX3,0.10405708262583847,ZFHX3,CID4290,Hist2ST
CFDP1,0.2334038531701483,CFDP1,CID4290,Hist2ST
TERF2IP,0.20534662717560542,TERF2IP,CID4290,Hist2ST
ITGAE,0.36151276221921874,ITGAE,CID4290,Hist2ST
ALOX15B,0.19180620078126434,ALOX15B,CID4290,Hist2ST
TRPV2,0.06597415402684821,TRPV2,CID4290,Hist2ST
B9D1,0.25048304428460216,B9D1,CID4290,Hist2ST
UNC119,0.2982468365788506,UNC119,CID4290,Hist2ST
PIGS,0.2778541171718199,PIGS,CID4290,Hist2ST
SPAG5,0.09528921874890726,SPAG5,CID4290,Hist2ST
KIAA0100,0.2797947018879984,KIAA0100,CID4290,Hist2ST
SDF2,0.3268325965762279,SDF2,CID4290,Hist2ST
SUPT6H,0.304975786428186,SUPT6H,CID4290,Hist2ST
TRAF4,0.3301437591924803,TRAF4,CID4290,Hist2ST
CPD,0.2946164004887183,CPD,CID4290,Hist2ST
GOSR1,0.21011428780068286,GOSR1,CID4290,Hist2ST
RNF135,0.29337414416505087,RNF135,CID4290,Hist2ST
CCL2,0.09683650481911209,CCL2,CID4290,Hist2ST
SLFN5,0.09133896378419748,SLFN5,CID4290,Hist2ST
AP2B1,0.3779681272922838,AP2B1,CID4290,Hist2ST
ZNHIT3,0.3484683174320442,ZNHIT3,CID4290,Hist2ST
MYO19,0.19066675416885442,MYO19,CID4290,Hist2ST
GGNBP2,0.2915047774567236,GGNBP2,CID4290,Hist2ST
ACACA,0.2555794522341698,ACACA,CID4290,Hist2ST
DDX52,0.12581385811392348,DDX52,CID4290,Hist2ST
SOCS7,0.09973272039625464,SOCS7,CID4290,Hist2ST
SRCIN1,0.22620758673932642,SRCIN1,CID4290,Hist2ST
MLLT6,0.3124841336556003,MLLT6,CID4290,Hist2ST
PCGF2,0.30188713224331815,PCGF2,CID4290,Hist2ST
PIP4K2B,0.28483445975649296,PIP4K2B,CID4290,Hist2ST
CWC25,0.17774829570982748,CWC25,CID4290,Hist2ST
LASP1,0.2831629393400281,LASP1,CID4290,Hist2ST
LINC00672,0.08096744084711832,LINC00672,CID4290,Hist2ST
MED1,0.21076443766407868,MED1,CID4290,Hist2ST
PPP1R1B,0.5119116304306636,PPP1R1B,CID4290,Hist2ST
PNMT,0.11106362017610566,PNMT,CID4290,Hist2ST
CASC3,0.27660029325944846,CASC3,CID4290,Hist2ST
CDC6,0.05751115643785635,CDC6,CID4290,Hist2ST
RARA,0.30820918065449004,RARA,CID4290,Hist2ST
TOP2A,0.08117441531504453,TOP2A,CID4290,Hist2ST
CCR7,0.02919596777605055,CCR7,CID4290,Hist2ST
KRT15,0.19176965664503945,KRT15,CID4290,Hist2ST
HSD17B1,0.19383695280780663,HSD17B1,CID4290,Hist2ST
CNTD1,0.12135237097825824,CNTD1,CID4290,Hist2ST
BECN1,0.3493658063714793,BECN1,CID4290,Hist2ST
PSME3,0.31006792232791025,PSME3,CID4290,Hist2ST
HOXB2,0.39419801426284234,HOXB2,CID4290,Hist2ST
HOXB7,0.12088783032090104,HOXB7,CID4290,Hist2ST
UBE2Z,0.3801391512694503,UBE2Z,CID4290,Hist2ST
ZNF652,0.239172023241186,ZNF652,CID4290,Hist2ST
SPOP,0.2586633565881221,SPOP,CID4290,Hist2ST
SLC35B1,0.2566746172051867,SLC35B1,CID4290,Hist2ST
FAM117A,0.10916683266957761,FAM117A,CID4290,Hist2ST
PDK2,0.23296585631862607,PDK2,CID4290,Hist2ST
EME1,0.009901518614464614,EME1,CID4290,Hist2ST
TOB1,0.4874087101409126,TOB1,CID4290,Hist2ST
TOM1L1,0.28626488439094927,TOM1L1,CID4290,Hist2ST
CUEDC1,0.3082616662068248,CUEDC1,CID4290,Hist2ST
VEZF1,0.2993084468486844,VEZF1,CID4290,Hist2ST
RAD51C,0.2112098247279701,RAD51C,CID4290,Hist2ST
CLTC,0.5331003668103168,CLTC,CID4290,Hist2ST
PTRH2,0.3174498729336074,PTRH2,CID4290,Hist2ST
DCAF7,0.20965480370086648,DCAF7,CID4290,Hist2ST
CCDC47,0.3712720335949671,CCDC47,CID4290,Hist2ST
DDX42,0.34056268572943194,DDX42,CID4290,Hist2ST
DDX5,0.6293293255755156,DDX5,CID4290,Hist2ST
CEP95,0.22498388707662992,CEP95,CID4290,Hist2ST
SMURF2,0.15441065518976224,SMURF2,CID4290,Hist2ST
CACNG4,0.21319558157152543,CACNG4,CID4290,Hist2ST
HELZ,0.1657600092739675,HELZ,CID4290,Hist2ST
PSMD12,0.23529765719849252,PSMD12,CID4290,Hist2ST
NOL11,0.2681112798367378,NOL11,CID4290,Hist2ST
KPNA2,0.25866570195429583,KPNA2,CID4290,Hist2ST
AMZ2,0.3290187518640784,AMZ2,CID4290,Hist2ST
ARSG,0.14269279618616068,ARSG,CID4290,Hist2ST
WIPI1,0.19748558133450386,WIPI1,CID4290,Hist2ST
SOX9,0.37376547126206694,SOX9,CID4290,Hist2ST
SLC16A5,0.21504621363052767,SLC16A5,CID4290,Hist2ST
QRICH2,0.10851703741473427,QRICH2,CID4290,Hist2ST
CANT1,0.46210946570158273,CANT1,CID4290,Hist2ST
SECTM1,0.30125427097727786,SECTM1,CID4290,Hist2ST
WDR45B,0.2783165323717492,WDR45B,CID4290,Hist2ST
RAB31,0.26237137050671167,RAB31,CID4290,Hist2ST
RAB27B,0.3804241687247722,RAB27B,CID4290,Hist2ST
TXNL1,0.36814631303247464,TXNL1,CID4290,Hist2ST
SHC2,0.202319165323927,SHC2,CID4290,Hist2ST
AMH,0.14897831893188537,AMH,CID4290,Hist2ST
JSRP1,0.0626453663007403,JSRP1,CID4290,Hist2ST
TLE2,0.21360715641324748,TLE2,CID4290,Hist2ST
CAPS,0.36710640333546535,CAPS,CID4290,Hist2ST
ANGPTL4,0.01787695112563988,ANGPTL4,CID4290,Hist2ST
DNMT1,0.19007109687698323,DNMT1,CID4290,Hist2ST
LDLR,0.264993625277682,LDLR,CID4290,Hist2ST
CILP2,0.14066024815163355,CILP2,CID4290,Hist2ST
POP4,0.2777962121098734,POP4,CID4290,Hist2ST
CCNE1,0.04755375169965552,CCNE1,CID4290,Hist2ST
PDCD5,0.43584655228263675,PDCD5,CID4290,Hist2ST
FXYD3,0.7121946157705303,FXYD3,CID4290,Hist2ST
SYNE4,0.27604695320031003,SYNE4,CID4290,Hist2ST
ZNF146,0.25144727731814226,ZNF146,CID4290,Hist2ST
SIPA1L3,0.2939662886043383,SIPA1L3,CID4290,Hist2ST
MAP4K1,-0.01808403874857258,MAP4K1,CID4290,Hist2ST
GMFG,0.12801448440605476,GMFG,CID4290,Hist2ST
ZFP36,0.3608183722588795,ZFP36,CID4290,Hist2ST
LYPD3,0.34245810278414274,LYPD3,CID4290,Hist2ST
BCAM,0.42171053418731813,BCAM,CID4290,Hist2ST
FOSB,0.18348608649240591,FOSB,CID4290,Hist2ST
BCL2L12,0.1639630693640901,BCL2L12,CID4290,Hist2ST
ZNF480,0.18396277896808214,ZNF480,CID4290,Hist2ST
SH3YL1,0.2485850080858585,SH3YL1,CID4290,Hist2ST
RSAD2,-0.0058836635034155895,RSAD2,CID4290,Hist2ST
ID2,0.3196920301175273,ID2,CID4290,Hist2ST
ASAP2,0.09267482911344077,ASAP2,CID4290,Hist2ST
YWHAQ,0.42509179112745554,YWHAQ,CID4290,Hist2ST
RRM2,0.11789161037384356,RRM2,CID4290,Hist2ST
ODC1,0.13303664226222597,ODC1,CID4290,Hist2ST
TRIB2,0.18120744959749197,TRIB2,CID4290,Hist2ST
DDX1,0.3181590951703125,DDX1,CID4290,Hist2ST
SMC6,0.15842461147987102,SMC6,CID4290,Hist2ST
EIF2AK2,0.2211929855364218,EIF2AK2,CID4290,Hist2ST
CEBPZ,0.22692738484768332,CEBPZ,CID4290,Hist2ST
HNRNPLL,0.20373493184035193,HNRNPLL,CID4290,Hist2ST
SRSF7,0.36379132222790533,SRSF7,CID4290,Hist2ST
PKDCC,0.051991338935159344,PKDCC,CID4290,Hist2ST
EPAS1,0.2734310246929724,EPAS1,CID4290,Hist2ST
EPCAM,0.46831463024678466,EPCAM,CID4290,Hist2ST
MSH2,0.1672836713274183,MSH2,CID4290,Hist2ST
MTIF2,0.18481821416731353,MTIF2,CID4290,Hist2ST
COMMD1,0.310677579494006,COMMD1,CID4290,Hist2ST
VPS54,0.16063048575827676,VPS54,CID4290,Hist2ST
ANTXR1,0.3594586667351451,ANTXR1,CID4290,Hist2ST
SNRPG,0.5329530425256613,SNRPG,CID4290,Hist2ST
MPHOSPH10,0.20234070634191867,MPHOSPH10,CID4290,Hist2ST
ZNF638,0.22368202729875403,ZNF638,CID4290,Hist2ST
BOLA3,0.3725819009623869,BOLA3,CID4290,Hist2ST
COA5,0.31198842085699086,COA5,CID4290,Hist2ST
UNC50,0.32097473796227804,UNC50,CID4290,Hist2ST
MGAT4A,0.2772017409547341,MGAT4A,CID4290,Hist2ST
EIF5B,0.26133600282866243,EIF5B,CID4290,Hist2ST
REV1,0.13422850126649274,REV1,CID4290,Hist2ST
FHL2,0.23612163980421583,FHL2,CID4290,Hist2ST
GCC2,0.1934201115807868,GCC2,CID4290,Hist2ST
LIMS1,0.22768705914249798,LIMS1,CID4290,Hist2ST
RANBP2,0.24602052147393688,RANBP2,CID4290,Hist2ST
SOWAHC,0.18324711511862884,SOWAHC,CID4290,Hist2ST
IL1RN,0.09728485448218097,IL1RN,CID4290,Hist2ST
NIFK,0.27827393290620844,NIFK,CID4290,Hist2ST
IWS1,0.23168445079011546,IWS1,CID4290,Hist2ST
HS6ST1,0.23566432123057068,HS6ST1,CID4290,Hist2ST
CXCR4,0.20736316435831173,CXCR4,CID4290,Hist2ST
KYNU,0.10339048493114926,KYNU,CID4290,Hist2ST
TANC1,0.1490102537505782,TANC1,CID4290,Hist2ST
ITGB6,0.2086232168390865,ITGB6,CID4290,Hist2ST
FAP,0.20623002143001506,FAP,CID4290,Hist2ST
ITGA6,0.17498183015408256,ITGA6,CID4290,Hist2ST
COL3A1,0.7097931192931588,COL3A1,CID4290,Hist2ST
COL5A2,0.4884989268066895,COL5A2,CID4290,Hist2ST
WDR75,0.17817253442828374,WDR75,CID4290,Hist2ST
SLC40A1,0.29508515996369894,SLC40A1,CID4290,Hist2ST
ASNSD1,0.21019254252985273,ASNSD1,CID4290,Hist2ST
ORMDL1,0.22284370024287167,ORMDL1,CID4290,Hist2ST
PMS1,0.08885198725932314,PMS1,CID4290,Hist2ST
STAT1,0.23215990759359717,STAT1,CID4290,Hist2ST
SPATS2L,0.19276011476480062,SPATS2L,CID4290,Hist2ST
TMEM237,0.1369614490185772,TMEM237,CID4290,Hist2ST
FASTKD2,0.1851737978423544,FASTKD2,CID4290,Hist2ST
FN1,0.8136535826294533,FN1,CID4290,Hist2ST
SP110,0.20859219807902324,SP110,CID4290,Hist2ST
EFHD1,0.5276419477514606,EFHD1,CID4290,Hist2ST
GPCPD1,0.3117575297532587,GPCPD1,CID4290,Hist2ST
