,Pearson correlation,Gene,Slide,Method
CTSK,0.24021838422970085,CTSK,CID4465,HisToGene
SCNM1,0.188659301340689,SCNM1,CID4465,HisToGene
S100A8,-0.042715043308485336,S100A8,CID4465,HisToGene
S100A14,0.10222389057857381,S100A14,CID4465,HisToGene
S100A1,0.025466004847929928,S100A1,CID4465,HisToGene
CREB3L4,0.165817751678352,CREB3L4,CID4465,HisToGene
EFNA3,0.14405593044802814,EFNA3,CID4465,HisToGene
RIT1,0.08132589239738905,RIT1,CID4465,HisToGene
CRABP2,0.10444802860059262,CRABP2,CID4465,HisToGene
IFI16,0.029929424410724714,IFI16,CID4465,HisToGene
USF1,-0.03497850172465659,USF1,CID4465,HisToGene
OLFML2B,-0.003904440458124129,OLFML2B,CID4465,HisToGene
MPC2,0.18973811059651952,MPC2,CID4465,HisToGene
ATP1B1,0.025674498358716796,ATP1B1,CID4465,HisToGene
RABGAP1L,0.0710583862370554,RABGAP1L,CID4465,HisToGene
XPR1,-0.03323630031574635,XPR1,CID4465,HisToGene
LAMC1,0.11322478312049578,LAMC1,CID4465,HisToGene
C1orf21,0.026275199386232406,C1orf21,CID4465,HisToGene
TPR,0.05597821662241361,TPR,CID4465,HisToGene
PTPRC,-0.029230213476324023,PTPRC,CID4465,HisToGene
UBE2T,0.23199729174719283,UBE2T,CID4465,HisToGene
NUCKS1,0.0670466298443071,NUCKS1,CID4465,HisToGene
ATF3,-0.04836260132983793,ATF3,CID4465,HisToGene
CENPF,0.21335680312556654,CENPF,CID4465,HisToGene
KCTD3,0.10167612917488011,KCTD3,CID4465,HisToGene
LYPLAL1,0.12214569443527769,LYPLAL1,CID4465,HisToGene
IARS2,0.22778504537055977,IARS2,CID4465,HisToGene
CNIH4,0.20011990009587952,CNIH4,CID4465,HisToGene
NUP133,0.20180063775358295,NUP133,CID4465,HisToGene
ARID4B,0.045262020590227874,ARID4B,CID4465,HisToGene
CHML,0.17365002732283616,CHML,CID4465,HisToGene
SCCPDH,0.12846344332318438,SCCPDH,CID4465,HisToGene
GATA3,0.08955589987830681,GATA3,CID4465,HisToGene
FAM107B,0.11065451743579509,FAM107B,CID4465,HisToGene
HSPA14,0.07080464713923136,HSPA14,CID4465,HisToGene
NEBL,0.08360975104505203,NEBL,CID4465,HisToGene
BAMBI,0.10114730399759675,BAMBI,CID4465,HisToGene
ARHGAP12,0.10929621568869821,ARHGAP12,CID4465,HisToGene
DKK1,0.03181804829772465,DKK1,CID4465,HisToGene
ZWINT,0.20458505414734934,ZWINT,CID4465,HisToGene
ANK3,-0.03593652075614368,ANK3,CID4465,HisToGene
CDK1,0.24347831192958205,CDK1,CID4465,HisToGene
HERC4,0.018662039971510135,HERC4,CID4465,HisToGene
SRGN,-0.001210903604920597,SRGN,CID4465,HisToGene
H2AFY2,0.1925520560702285,H2AFY2,CID4465,HisToGene
ADK,0.1018558408391645,ADK,CID4465,HisToGene
DLG5,0.05348725790466466,DLG5,CID4465,HisToGene
PLAC9,0.08390832620966664,PLAC9,CID4465,HisToGene
GHITM,0.20012942171570544,GHITM,CID4465,HisToGene
SNCG,0.08741744704201684,SNCG,CID4465,HisToGene
ADIRF,0.14578189303087208,ADIRF,CID4465,HisToGene
IFIT3,0.0007631771888836403,IFIT3,CID4465,HisToGene
FRA10AC1,0.07975257442557679,FRA10AC1,CID4465,HisToGene
EXOSC1,0.1417012020868245,EXOSC1,CID4465,HisToGene
SCD,0.1626770767825013,SCD,CID4465,HisToGene
ARL3,0.1344173033968355,ARL3,CID4465,HisToGene
ADD3,0.028200043712894605,ADD3,CID4465,HisToGene
FAM204A,0.059622914611393164,FAM204A,CID4465,HisToGene
NSMCE4A,0.10567364479044421,NSMCE4A,CID4465,HisToGene
OAT,-0.21957786157242795,OAT,CID4465,HisToGene
GLRX3,0.21243972531109623,GLRX3,CID4465,HisToGene
IFITM2,0.09798784818875624,IFITM2,CID4465,HisToGene
TRIM22,-0.05216606272490043,TRIM22,CID4465,HisToGene
DKK3,0.12687851677228393,DKK3,CID4465,HisToGene
SAA1,-0.026623925434977973,SAA1,CID4465,HisToGene
TSG101,0.09992876541530613,TSG101,CID4465,HisToGene
SVIP,0.2817606488994704,SVIP,CID4465,HisToGene
CAPRIN1,0.1334397687253535,CAPRIN1,CID4465,HisToGene
API5,0.0625812164856844,API5,CID4465,HisToGene
MTCH2,0.17167079844077962,MTCH2,CID4465,HisToGene
UBE2L6,-0.0019848295778544934,UBE2L6,CID4465,HisToGene
MPEG1,-0.03871512429149081,MPEG1,CID4465,HisToGene
MS4A7,0.07267683094138823,MS4A7,CID4465,HisToGene
TMEM258,0.19879182681454793,TMEM258,CID4465,HisToGene
CST6,-0.01372608691291444,CST6,CID4465,HisToGene
ALDH3B2,0.16474420511805196,ALDH3B2,CID4465,HisToGene
TESMIN,0.039301998379670425,TESMIN,CID4465,HisToGene
CCND1,0.13179845929642056,CCND1,CID4465,HisToGene
ANO1,0.10943161510362995,ANO1,CID4465,HisToGene
FADD,0.16669204113993621,FADD,CID4465,HisToGene
CTTN,0.22512656338092082,CTTN,CID4465,HisToGene
PRSS23,0.12106431739152122,PRSS23,CID4465,HisToGene
BIRC3,-0.03941951478118024,BIRC3,CID4465,HisToGene
MMP1,0.09210653328489624,MMP1,CID4465,HisToGene
CASP4,-0.02132381549850446,CASP4,CID4465,HisToGene
CD3D,-0.1334709978637623,CD3D,CID4465,HisToGene
THYN1,-0.03092719168340367,THYN1,CID4465,HisToGene
SCNN1A,-0.019705961008340194,SCNN1A,CID4465,HisToGene
MAGOHB,0.23012016332205307,MAGOHB,CID4465,HisToGene
GPRC5A,0.10999774277354367,GPRC5A,CID4465,HisToGene
MGP,-0.04307434276756858,MGP,CID4465,HisToGene
C12orf60,0.021857666826665557,C12orf60,CID4465,HisToGene
ITPR2,0.0052766913114529355,ITPR2,CID4465,HisToGene
ZCRB1,0.050332412236657506,ZCRB1,CID4465,HisToGene
FAIM2,0.039203564457297564,FAIM2,CID4465,HisToGene
NR4A1,0.07578300317872017,NR4A1,CID4465,HisToGene
KRT81,0.01355799527533523,KRT81,CID4465,HisToGene
PPP1R1A,0.00013831379782623914,PPP1R1A,CID4465,HisToGene
MUCL1,-0.11670463700396216,MUCL1,CID4465,HisToGene
NUP107,0.14576067372181192,NUP107,CID4465,HisToGene
LYZ,-0.050660117847789614,LYZ,CID4465,HisToGene
DUSP6,0.0014391117943781178,DUSP6,CID4465,HisToGene
ATP2B1,-0.02923756576152466,ATP2B1,CID4465,HisToGene
LUM,0.2558852958975496,LUM,CID4465,HisToGene
DCN,0.2815747181105064,DCN,CID4465,HisToGene
EEA1,0.12398189913060557,EEA1,CID4465,HisToGene
NTN4,0.02053314012972862,NTN4,CID4465,HisToGene
TMPO,0.17596811226031092,TMPO,CID4465,HisToGene
ARL1,0.09963512434956283,ARL1,CID4465,HisToGene
CHPT1,0.15065171498078445,CHPT1,CID4465,HisToGene
SYCP3,0.042069536322354245,SYCP3,CID4465,HisToGene
PWP1,0.036024926528059005,PWP1,CID4465,HisToGene
TCTN1,0.036224441692701996,TCTN1,CID4465,HisToGene
MAPKAPK5,0.11217550288166839,MAPKAPK5,CID4465,HisToGene
OAS1,-0.05725367992936774,OAS1,CID4465,HisToGene
OAS2,-0.09168187923003837,OAS2,CID4465,HisToGene
TBX3,0.05866866950498399,TBX3,CID4465,HisToGene
OASL,-0.05512882586464818,OASL,CID4465,HisToGene
ZNF664,0.110955301357349,ZNF664,CID4465,HisToGene
ZNF84,0.140961286210288,ZNF84,CID4465,HisToGene
PSPC1,0.0589117506386023,PSPC1,CID4465,HisToGene
HMGB1,0.023382671896857988,HMGB1,CID4465,HisToGene
DCLK1,0.0026199545731575235,DCLK1,CID4465,HisToGene
DNAJC15,0.1278852064933376,DNAJC15,CID4465,HisToGene
RNASEH2B,0.05972147145799264,RNASEH2B,CID4465,HisToGene
COMMD6,0.2018189006592497,COMMD6,CID4465,HisToGene
FARP1,0.16083421685911567,FARP1,CID4465,HisToGene
MCF2L,0.07232150603712771,MCF2L,CID4465,HisToGene
NGDN,0.09560107849895196,NGDN,CID4465,HisToGene
RABGGTA,0.13198939866284004,RABGGTA,CID4465,HisToGene
SCFD1,0.08920994879105607,SCFD1,CID4465,HisToGene
BAZ1A,0.015920030988507927,BAZ1A,CID4465,HisToGene
KLHDC2,0.12162477534642552,KLHDC2,CID4465,HisToGene
PSMA3,0.1495573169305856,PSMA3,CID4465,HisToGene
PCNX4,0.07687127255552736,PCNX4,CID4465,HisToGene
DHRS7,0.16860473198549317,DHRS7,CID4465,HisToGene
MTHFD1,0.16944418648049825,MTHFD1,CID4465,HisToGene
FUT8,-0.0020521929554342755,FUT8,CID4465,HisToGene
COQ6,0.09862261466288616,COQ6,CID4465,HisToGene
FOS,0.09993085366349633,FOS,CID4465,HisToGene
ZC3H14,0.05662060554594002,ZC3H14,CID4465,HisToGene
UBR7,0.08010263856856728,UBR7,CID4465,HisToGene
IFI27L2,0.06567266390467687,IFI27L2,CID4465,HisToGene
IGHG4,0.036098786351578774,IGHG4,CID4465,HisToGene
APBA2,0.02264526538148696,APBA2,CID4465,HisToGene
EMC4,0.1283570878518745,EMC4,CID4465,HisToGene
NUSAP1,0.20130332758388014,NUSAP1,CID4465,HisToGene
TUBGCP4,0.033118251107677237,TUBGCP4,CID4465,HisToGene
TP53BP1,0.02350280721741904,TP53BP1,CID4465,HisToGene
SPG11,0.028913360272450606,SPG11,CID4465,HisToGene
MYEF2,0.10972578936613728,MYEF2,CID4465,HisToGene
TMOD3,0.1412096356685949,TMOD3,CID4465,HisToGene
LEO1,0.07108521987389235,LEO1,CID4465,HisToGene
MYO5C,0.019716669625834977,MYO5C,CID4465,HisToGene
ARPP19,0.03434883527547398,ARPP19,CID4465,HisToGene
ADAM10,0.09990610089535294,ADAM10,CID4465,HisToGene
CCNB2,0.1586825059264865,CCNB2,CID4465,HisToGene
GTF2A2,0.16275811725789993,GTF2A2,CID4465,HisToGene
VPS13C,0.04887428540835746,VPS13C,CID4465,HisToGene
C2CD4A,-0.003659710552128293,C2CD4A,CID4465,HisToGene
TPM1,0.04095901917541273,TPM1,CID4465,HisToGene
CILP,0.027360561175246097,CILP,CID4465,HisToGene
ITGA11,0.12893339623892264,ITGA11,CID4465,HisToGene
UACA,0.11612877377743228,UACA,CID4465,HisToGene
RCN2,0.1298003783515855,RCN2,CID4465,HisToGene
PSTPIP1,0.039224904410782475,PSTPIP1,CID4465,HisToGene
LINGO1,0.091176280628774,LINGO1,CID4465,HisToGene
ISG20,-0.10760918897861681,ISG20,CID4465,HisToGene
PRC1,0.1606306182963187,PRC1,CID4465,HisToGene
SNRPA1,0.22726406574358451,SNRPA1,CID4465,HisToGene
SBK1,0.08612539394595556,SBK1,CID4465,HisToGene
MT1G,0.17475605814408995,MT1G,CID4465,HisToGene
NUP93,0.08704657903361582,NUP93,CID4465,HisToGene
CX3CL1,-0.06832860241409561,CX3CL1,CID4465,HisToGene
CMTM3,0.03793164775826675,CMTM3,CID4465,HisToGene
CBFB,0.14169308104867223,CBFB,CID4465,HisToGene
PRMT7,0.1053636772918144,PRMT7,CID4465,HisToGene
CDH1,0.1993213426173673,CDH1,CID4465,HisToGene
ZFHX3,-0.006356035415178166,ZFHX3,CID4465,HisToGene
CFDP1,0.05831201910423594,CFDP1,CID4465,HisToGene
TERF2IP,0.023309279947835132,TERF2IP,CID4465,HisToGene
ITGAE,0.11456821220268008,ITGAE,CID4465,HisToGene
ALOX15B,0.025244316800504152,ALOX15B,CID4465,HisToGene
TRPV2,-0.07778789598315954,TRPV2,CID4465,HisToGene
B9D1,0.042782231732638606,B9D1,CID4465,HisToGene
UNC119,0.13943335351641178,UNC119,CID4465,HisToGene
PIGS,0.09283944999120924,PIGS,CID4465,HisToGene
SPAG5,0.16863259632303695,SPAG5,CID4465,HisToGene
KIAA0100,0.05680790075047062,KIAA0100,CID4465,HisToGene
SDF2,0.11024881193124354,SDF2,CID4465,HisToGene
SUPT6H,0.06116422038673118,SUPT6H,CID4465,HisToGene
TRAF4,0.15935163232424965,TRAF4,CID4465,HisToGene
CPD,0.045346806714558936,CPD,CID4465,HisToGene
GOSR1,-0.05574311905152326,GOSR1,CID4465,HisToGene
RNF135,0.054722939967256315,RNF135,CID4465,HisToGene
CCL2,0.022441274755564986,CCL2,CID4465,HisToGene
SLFN5,0.052064278679530285,SLFN5,CID4465,HisToGene
AP2B1,0.13586400403808768,AP2B1,CID4465,HisToGene
ZNHIT3,0.14354895115701136,ZNHIT3,CID4465,HisToGene
MYO19,0.20200237275724606,MYO19,CID4465,HisToGene
GGNBP2,0.11492749263488365,GGNBP2,CID4465,HisToGene
ACACA,0.08006066825200071,ACACA,CID4465,HisToGene
DDX52,0.07492714574804399,DDX52,CID4465,HisToGene
SOCS7,0.06359959066900765,SOCS7,CID4465,HisToGene
SRCIN1,0.006061494145264635,SRCIN1,CID4465,HisToGene
MLLT6,0.11724011531965428,MLLT6,CID4465,HisToGene
PCGF2,0.02395217864922158,PCGF2,CID4465,HisToGene
PIP4K2B,0.09634002126535167,PIP4K2B,CID4465,HisToGene
CWC25,0.03584783202787429,CWC25,CID4465,HisToGene
LASP1,0.11200008610768564,LASP1,CID4465,HisToGene
LINC00672,-0.029422937775145055,LINC00672,CID4465,HisToGene
MED1,0.15430625642373907,MED1,CID4465,HisToGene
PPP1R1B,0.10556385908343643,PPP1R1B,CID4465,HisToGene
PNMT,0.04203255239464554,PNMT,CID4465,HisToGene
CASC3,-0.03639526694450234,CASC3,CID4465,HisToGene
CDC6,0.13784632062494326,CDC6,CID4465,HisToGene
RARA,-0.047959491247024005,RARA,CID4465,HisToGene
TOP2A,0.19217674436978127,TOP2A,CID4465,HisToGene
CCR7,-0.08307773295791189,CCR7,CID4465,HisToGene
KRT15,0.08309950546851737,KRT15,CID4465,HisToGene
HSD17B1,0.03614398486264563,HSD17B1,CID4465,HisToGene
CNTD1,0.07175029593209915,CNTD1,CID4465,HisToGene
BECN1,0.12654571432166806,BECN1,CID4465,HisToGene
PSME3,0.1616806197090656,PSME3,CID4465,HisToGene
HOXB2,-0.05352708553065271,HOXB2,CID4465,HisToGene
HOXB7,-0.0011361989000050862,HOXB7,CID4465,HisToGene
UBE2Z,0.15584923614860569,UBE2Z,CID4465,HisToGene
ZNF652,0.04025247610146243,ZNF652,CID4465,HisToGene
SPOP,0.03554225425784466,SPOP,CID4465,HisToGene
SLC35B1,0.2038196637792164,SLC35B1,CID4465,HisToGene
FAM117A,0.07631866308088774,FAM117A,CID4465,HisToGene
PDK2,0.03659695361430463,PDK2,CID4465,HisToGene
EME1,0.05650986930394481,EME1,CID4465,HisToGene
TOB1,0.1502235704693351,TOB1,CID4465,HisToGene
TOM1L1,0.129582910875854,TOM1L1,CID4465,HisToGene
CUEDC1,0.0951803065134733,CUEDC1,CID4465,HisToGene
VEZF1,0.07375513786343683,VEZF1,CID4465,HisToGene
RAD51C,0.12352893070596918,RAD51C,CID4465,HisToGene
CLTC,0.10257174931314877,CLTC,CID4465,HisToGene
PTRH2,0.12919614197691412,PTRH2,CID4465,HisToGene
DCAF7,0.1537016146591757,DCAF7,CID4465,HisToGene
CCDC47,0.06139366055721103,CCDC47,CID4465,HisToGene
DDX42,0.08239405960438798,DDX42,CID4465,HisToGene
DDX5,0.04542743626764638,DDX5,CID4465,HisToGene
CEP95,0.11412083289081361,CEP95,CID4465,HisToGene
SMURF2,0.07277871576690399,SMURF2,CID4465,HisToGene
CACNG4,-0.01712205344530915,CACNG4,CID4465,HisToGene
HELZ,0.06451721459754223,HELZ,CID4465,HisToGene
PSMD12,0.18433452520363156,PSMD12,CID4465,HisToGene
NOL11,0.16580640786718612,NOL11,CID4465,HisToGene
KPNA2,0.21060111596199899,KPNA2,CID4465,HisToGene
AMZ2,0.12292303672819413,AMZ2,CID4465,HisToGene
ARSG,0.042260606778941105,ARSG,CID4465,HisToGene
WIPI1,0.030077970714684397,WIPI1,CID4465,HisToGene
SOX9,0.24154319725503898,SOX9,CID4465,HisToGene
SLC16A5,0.05091360524761807,SLC16A5,CID4465,HisToGene
QRICH2,0.08048628548112557,QRICH2,CID4465,HisToGene
CANT1,0.17578164639568572,CANT1,CID4465,HisToGene
SECTM1,0.010977155946318986,SECTM1,CID4465,HisToGene
WDR45B,0.2003079694013061,WDR45B,CID4465,HisToGene
RAB31,0.060147402152144806,RAB31,CID4465,HisToGene
RAB27B,0.010003996692860418,RAB27B,CID4465,HisToGene
TXNL1,0.17165152442595574,TXNL1,CID4465,HisToGene
SHC2,0.05680676534977835,SHC2,CID4465,HisToGene
AMH,0.06533127863132919,AMH,CID4465,HisToGene
JSRP1,-0.018483299744084494,JSRP1,CID4465,HisToGene
TLE2,0.06218342503978659,TLE2,CID4465,HisToGene
CAPS,0.10327598476789779,CAPS,CID4465,HisToGene
ANGPTL4,0.02151920781349028,ANGPTL4,CID4465,HisToGene
DNMT1,0.09739587511108858,DNMT1,CID4465,HisToGene
LDLR,0.13477452077617208,LDLR,CID4465,HisToGene
CILP2,0.08854406252337009,CILP2,CID4465,HisToGene
POP4,0.025345137795097193,POP4,CID4465,HisToGene
CCNE1,0.0025437027807894306,CCNE1,CID4465,HisToGene
PDCD5,0.24799786201499763,PDCD5,CID4465,HisToGene
FXYD3,0.03468656019545372,FXYD3,CID4465,HisToGene
SYNE4,0.04980593307614181,SYNE4,CID4465,HisToGene
ZNF146,0.171558843595055,ZNF146,CID4465,HisToGene
SIPA1L3,0.17443041682609672,SIPA1L3,CID4465,HisToGene
MAP4K1,-0.0004828176023158814,MAP4K1,CID4465,HisToGene
GMFG,-0.02530779694573623,GMFG,CID4465,HisToGene
ZFP36,0.0738101843799403,ZFP36,CID4465,HisToGene
LYPD3,0.04674905242101669,LYPD3,CID4465,HisToGene
BCAM,0.07752409957753634,BCAM,CID4465,HisToGene
FOSB,0.011966554256288071,FOSB,CID4465,HisToGene
BCL2L12,0.1825716106441176,BCL2L12,CID4465,HisToGene
ZNF480,0.12042990439556528,ZNF480,CID4465,HisToGene
SH3YL1,0.09526804437266992,SH3YL1,CID4465,HisToGene
RSAD2,0.010395479698854255,RSAD2,CID4465,HisToGene
ID2,0.15151956879366107,ID2,CID4465,HisToGene
ASAP2,0.1440194698189986,ASAP2,CID4465,HisToGene
YWHAQ,0.1398410556326174,YWHAQ,CID4465,HisToGene
RRM2,0.26117927835249505,RRM2,CID4465,HisToGene
ODC1,0.160239594247429,ODC1,CID4465,HisToGene
TRIB2,0.1653832150591986,TRIB2,CID4465,HisToGene
DDX1,0.14443833545005516,DDX1,CID4465,HisToGene
SMC6,0.14038100799036077,SMC6,CID4465,HisToGene
EIF2AK2,-0.023788410001884672,EIF2AK2,CID4465,HisToGene
CEBPZ,0.0998298944803247,CEBPZ,CID4465,HisToGene
HNRNPLL,-0.09288991622062029,HNRNPLL,CID4465,HisToGene
SRSF7,0.2522789492331084,SRSF7,CID4465,HisToGene
PKDCC,0.05473289109626318,PKDCC,CID4465,HisToGene
EPAS1,0.010971152947104355,EPAS1,CID4465,HisToGene
EPCAM,0.2567981745472721,EPCAM,CID4465,HisToGene
MSH2,0.15789143608494643,MSH2,CID4465,HisToGene
MTIF2,0.12162385795789393,MTIF2,CID4465,HisToGene
COMMD1,0.21299303191058383,COMMD1,CID4465,HisToGene
VPS54,0.08681118229670198,VPS54,CID4465,HisToGene
ANTXR1,0.09711783952243559,ANTXR1,CID4465,HisToGene
SNRPG,0.24871567450908832,SNRPG,CID4465,HisToGene
MPHOSPH10,0.10856466980067078,MPHOSPH10,CID4465,HisToGene
ZNF638,0.10077533993348171,ZNF638,CID4465,HisToGene
BOLA3,0.23051746191912442,BOLA3,CID4465,HisToGene
COA5,0.17323647445220597,COA5,CID4465,HisToGene
UNC50,0.10536805511198506,UNC50,CID4465,HisToGene
MGAT4A,0.009482882130501573,MGAT4A,CID4465,HisToGene
EIF5B,-0.07367333737903801,EIF5B,CID4465,HisToGene
REV1,0.04648342989036466,REV1,CID4465,HisToGene
FHL2,0.09112473281737782,FHL2,CID4465,HisToGene
GCC2,0.006831194740913233,GCC2,CID4465,HisToGene
LIMS1,-0.001528781186380819,LIMS1,CID4465,HisToGene
RANBP2,0.05907706778523979,RANBP2,CID4465,HisToGene
SOWAHC,0.07429735989650742,SOWAHC,CID4465,HisToGene
IL1RN,-0.0016579340683818972,IL1RN,CID4465,HisToGene
NIFK,0.1577023689535013,NIFK,CID4465,HisToGene
IWS1,0.029331483987586938,IWS1,CID4465,HisToGene
HS6ST1,0.2395562197861601,HS6ST1,CID4465,HisToGene
CXCR4,-0.0964482114578881,CXCR4,CID4465,HisToGene
KYNU,-0.12849867042874139,KYNU,CID4465,HisToGene
TANC1,0.06685001379518592,TANC1,CID4465,HisToGene
ITGB6,-0.05557507459340913,ITGB6,CID4465,HisToGene
FAP,0.06673034934677415,FAP,CID4465,HisToGene
ITGA6,0.02824925458829907,ITGA6,CID4465,HisToGene
COL3A1,0.14350310333829555,COL3A1,CID4465,HisToGene
COL5A2,0.10438564058085611,COL5A2,CID4465,HisToGene
WDR75,0.10391951501651334,WDR75,CID4465,HisToGene
SLC40A1,0.13318943415239343,SLC40A1,CID4465,HisToGene
ASNSD1,-0.03454655035420508,ASNSD1,CID4465,HisToGene
ORMDL1,0.19083442206435405,ORMDL1,CID4465,HisToGene
PMS1,0.0631717522376616,PMS1,CID4465,HisToGene
STAT1,-0.052227062148464454,STAT1,CID4465,HisToGene
SPATS2L,0.07448343721039635,SPATS2L,CID4465,HisToGene
TMEM237,0.1584829064850467,TMEM237,CID4465,HisToGene
FASTKD2,0.10562157393778764,FASTKD2,CID4465,HisToGene
FN1,0.007686717115213799,FN1,CID4465,HisToGene
SP110,0.040245422274327335,SP110,CID4465,HisToGene
EFHD1,0.20108925759874385,EFHD1,CID4465,HisToGene
GPCPD1,-0.03291468811244897,GPCPD1,CID4465,HisToGene
NAA20,0.20498107962332485,NAA20,CID4465,HisToGene
SAMHD1,0.14937710160414436,SAMHD1,CID4465,HisToGene
SLPI,-0.09579031104096283,SLPI,CID4465,HisToGene
SLC2A10,0.03920406900144856,SLC2A10,CID4465,HisToGene
SULF2,-0.11248258583309252,SULF2,CID4465,HisToGene
PREX1,0.010643747587841909,PREX1,CID4465,HisToGene
ZNFX1,-0.04394856831973857,ZNFX1,CID4465,HisToGene
PFDN4,0.09305030788022914,PFDN4,CID4465,HisToGene
BMP7,0.1103869000973526,BMP7,CID4465,HisToGene
LAMA5,0.0019458782676105167,LAMA5,CID4465,HisToGene
