,Pearson correlation,Gene,Slide,Method
PATJ,0.007720886846688987,PATJ,1160920F,HisToGene
USP1,0.09098610639078505,USP1,1160920F,HisToGene
JAK1,-0.010122138028494656,JAK1,1160920F,HisToGene
LEPROT,-0.03679313425040251,LEPROT,1160920F,HisToGene
GNG12,-0.011210923195739648,GNG12,1160920F,HisToGene
SRSF11,0.14966371469225923,SRSF11,1160920F,HisToGene
USP33,0.013568872750800534,USP33,1160920F,HisToGene
IFI44L,-0.16537443160780202,IFI44L,1160920F,HisToGene
IFI44,-0.18039223615083877,IFI44,1160920F,HisToGene
GNG5,0.21059785778504458,GNG5,1160920F,HisToGene
LMO4,0.2032363747754684,LMO4,1160920F,HisToGene
GTF2B,0.10970098876481135,GTF2B,1160920F,HisToGene
GBP1,-0.10193497965972362,GBP1,1160920F,HisToGene
GBP2,-0.027730100371429037,GBP2,1160920F,HisToGene
GBP5,-0.08955639259746155,GBP5,1160920F,HisToGene
LRRC8B,0.020379904259085396,LRRC8B,1160920F,HisToGene
LRRC8D,0.10911434993552295,LRRC8D,1160920F,HisToGene
CDC7,0.04192796966686206,CDC7,1160920F,HisToGene
GLMN,0.0005771317933775432,GLMN,1160920F,HisToGene
MTF2,0.10815153001786416,MTF2,1160920F,HisToGene
TMED5,0.15243233728945169,TMED5,1160920F,HisToGene
CCDC18,0.04895975791218264,CCDC18,1160920F,HisToGene
DR1,0.07971420190238802,DR1,1160920F,HisToGene
FNBP1L,0.13359677417866786,FNBP1L,1160920F,HisToGene
BCAR3,-0.004375595978697304,BCAR3,1160920F,HisToGene
DNTTIP2,0.10961338703517334,DNTTIP2,1160920F,HisToGene
GCLM,0.11116061846422269,GCLM,1160920F,HisToGene
ARHGAP29,0.0526720538403655,ARHGAP29,1160920F,HisToGene
ABCD3,0.09604301060946176,ABCD3,1160920F,HisToGene
CNN3,0.0991711153628842,CNN3,1160920F,HisToGene
ALG14,0.06491837094763647,ALG14,1160920F,HisToGene
SNX7,0.0941279671051,SNX7,1160920F,HisToGene
VCAM1,-0.018117703715159403,VCAM1,1160920F,HisToGene
PSMA5,0.15654234684900492,PSMA5,1160920F,HisToGene
GSTM3,0.012987905993872178,GSTM3,1160920F,HisToGene
CD53,-0.09983827726647107,CD53,1160920F,HisToGene
WDR3,0.0998626181028432,WDR3,1160920F,HisToGene
PHGDH,0.045835133569252985,PHGDH,1160920F,HisToGene
CTSS,-0.09365476753037547,CTSS,1160920F,HisToGene
CTSK,-0.022969507630434902,CTSK,1160920F,HisToGene
SCNM1,0.1876862214499003,SCNM1,1160920F,HisToGene
S100A8,-0.03910679980271059,S100A8,1160920F,HisToGene
S100A14,0.01482831047494589,S100A14,1160920F,HisToGene
S100A1,0.08304251403382505,S100A1,1160920F,HisToGene
CREB3L4,0.12519524476679905,CREB3L4,1160920F,HisToGene
EFNA3,0.11126025299744328,EFNA3,1160920F,HisToGene
RIT1,0.13579798713348354,RIT1,1160920F,HisToGene
CRABP2,0.14104090121835694,CRABP2,1160920F,HisToGene
IFI16,-0.12515706532869952,IFI16,1160920F,HisToGene
USF1,-0.0406824796484584,USF1,1160920F,HisToGene
OLFML2B,0.015951964317019184,OLFML2B,1160920F,HisToGene
MPC2,0.15941198854817795,MPC2,1160920F,HisToGene
ATP1B1,0.03447622365582793,ATP1B1,1160920F,HisToGene
RABGAP1L,0.21290470003112388,RABGAP1L,1160920F,HisToGene
XPR1,0.024547857399239453,XPR1,1160920F,HisToGene
LAMC1,0.0008695243618385037,LAMC1,1160920F,HisToGene
C1orf21,0.0006910962749857644,C1orf21,1160920F,HisToGene
TPR,0.1482821107431878,TPR,1160920F,HisToGene
PTPRC,-0.09070088831568728,PTPRC,1160920F,HisToGene
UBE2T,0.1681924488913824,UBE2T,1160920F,HisToGene
NUCKS1,0.1636238564465635,NUCKS1,1160920F,HisToGene
ATF3,-0.0881179513124302,ATF3,1160920F,HisToGene
CENPF,0.15828203411616645,CENPF,1160920F,HisToGene
KCTD3,0.14383794183109325,KCTD3,1160920F,HisToGene
LYPLAL1,0.1808169349608464,LYPLAL1,1160920F,HisToGene
IARS2,0.1844809857323382,IARS2,1160920F,HisToGene
CNIH4,0.21740756172920875,CNIH4,1160920F,HisToGene
NUP133,0.16163920389270767,NUP133,1160920F,HisToGene
ARID4B,0.15895877973290704,ARID4B,1160920F,HisToGene
CHML,0.09113007174207663,CHML,1160920F,HisToGene
SCCPDH,0.009671862985049151,SCCPDH,1160920F,HisToGene
GATA3,0.06627563504074495,GATA3,1160920F,HisToGene
FAM107B,0.10841515079224666,FAM107B,1160920F,HisToGene
HSPA14,0.08506918067989072,HSPA14,1160920F,HisToGene
NEBL,0.07828984316868913,NEBL,1160920F,HisToGene
BAMBI,0.13099773056791636,BAMBI,1160920F,HisToGene
ARHGAP12,-0.004972040800867286,ARHGAP12,1160920F,HisToGene
DKK1,0.003347267755540265,DKK1,1160920F,HisToGene
ZWINT,0.10710574526088674,ZWINT,1160920F,HisToGene
ANK3,0.03644897588249672,ANK3,1160920F,HisToGene
CDK1,0.15356980927466357,CDK1,1160920F,HisToGene
HERC4,0.07356950626488143,HERC4,1160920F,HisToGene
SRGN,-0.08475632979940989,SRGN,1160920F,HisToGene
H2AFY2,0.014528132499629157,H2AFY2,1160920F,HisToGene
ADK,0.04303993690926147,ADK,1160920F,HisToGene
DLG5,0.01127597272889654,DLG5,1160920F,HisToGene
PLAC9,0.10893305661271988,PLAC9,1160920F,HisToGene
GHITM,0.20056392155339603,GHITM,1160920F,HisToGene
SNCG,0.026332741855400917,SNCG,1160920F,HisToGene
ADIRF,-0.1402960786190288,ADIRF,1160920F,HisToGene
IFIT3,-0.09193724767097713,IFIT3,1160920F,HisToGene
FRA10AC1,0.07311120576478533,FRA10AC1,1160920F,HisToGene
EXOSC1,0.16379876311961328,EXOSC1,1160920F,HisToGene
SCD,0.2402540788424934,SCD,1160920F,HisToGene
ARL3,0.10066063121811247,ARL3,1160920F,HisToGene
ADD3,-0.004906825019246147,ADD3,1160920F,HisToGene
FAM204A,0.10504682824803234,FAM204A,1160920F,HisToGene
NSMCE4A,0.13660543691497326,NSMCE4A,1160920F,HisToGene
OAT,-0.10655714819744952,OAT,1160920F,HisToGene
GLRX3,0.17574577974206865,GLRX3,1160920F,HisToGene
IFITM2,0.012760618748896817,IFITM2,1160920F,HisToGene
TRIM22,-0.14659955876655922,TRIM22,1160920F,HisToGene
DKK3,-0.009988603145080098,DKK3,1160920F,HisToGene
SAA1,0.0868894163014337,SAA1,1160920F,HisToGene
TSG101,0.09854383195307742,TSG101,1160920F,HisToGene
SVIP,0.15182861284310387,SVIP,1160920F,HisToGene
CAPRIN1,0.17462868934840176,CAPRIN1,1160920F,HisToGene
API5,0.11114803086481365,API5,1160920F,HisToGene
MTCH2,0.22863841334492127,MTCH2,1160920F,HisToGene
UBE2L6,0.09000803908831143,UBE2L6,1160920F,HisToGene
MPEG1,-0.057913203670149654,MPEG1,1160920F,HisToGene
MS4A7,-0.011762496082369862,MS4A7,1160920F,HisToGene
TMEM258,0.2806192492329176,TMEM258,1160920F,HisToGene
CST6,0.04452290705919768,CST6,1160920F,HisToGene
ALDH3B2,0.07183356792870636,ALDH3B2,1160920F,HisToGene
TESMIN,0.06899390888716288,TESMIN,1160920F,HisToGene
CCND1,0.0003612192609035106,CCND1,1160920F,HisToGene
ANO1,0.012364686117902583,ANO1,1160920F,HisToGene
FADD,0.10267174153463675,FADD,1160920F,HisToGene
CTTN,0.1829737841314965,CTTN,1160920F,HisToGene
PRSS23,0.008803278317164516,PRSS23,1160920F,HisToGene
BIRC3,-0.1020060911434845,BIRC3,1160920F,HisToGene
MMP1,0.06934693418027248,MMP1,1160920F,HisToGene
CASP4,-0.10648641420992944,CASP4,1160920F,HisToGene
CD3D,-0.033654967713694486,CD3D,1160920F,HisToGene
THYN1,0.003017080447786563,THYN1,1160920F,HisToGene
SCNN1A,0.018608518083246418,SCNN1A,1160920F,HisToGene
MAGOHB,0.2510425704486328,MAGOHB,1160920F,HisToGene
GPRC5A,0.11523432648777232,GPRC5A,1160920F,HisToGene
MGP,0.0008632618591555207,MGP,1160920F,HisToGene
C12orf60,0.023789252787153308,C12orf60,1160920F,HisToGene
ITPR2,-0.012985443368624564,ITPR2,1160920F,HisToGene
ZCRB1,0.11327299118446707,ZCRB1,1160920F,HisToGene
FAIM2,-0.010108677253687831,FAIM2,1160920F,HisToGene
NR4A1,0.1290608650856234,NR4A1,1160920F,HisToGene
KRT81,0.02003691806966074,KRT81,1160920F,HisToGene
PPP1R1A,0.008140594188240504,PPP1R1A,1160920F,HisToGene
MUCL1,-0.005995864081470465,MUCL1,1160920F,HisToGene
NUP107,0.10281158138771161,NUP107,1160920F,HisToGene
LYZ,0.030436223757138434,LYZ,1160920F,HisToGene
DUSP6,-0.016142288051715116,DUSP6,1160920F,HisToGene
ATP2B1,0.00448802991005577,ATP2B1,1160920F,HisToGene
LUM,-0.014304599371030445,LUM,1160920F,HisToGene
DCN,0.07032444529866212,DCN,1160920F,HisToGene
EEA1,0.04297370141165164,EEA1,1160920F,HisToGene
NTN4,-0.01213448710614571,NTN4,1160920F,HisToGene
TMPO,0.14444027033545107,TMPO,1160920F,HisToGene
ARL1,0.15058680890315515,ARL1,1160920F,HisToGene
CHPT1,0.12109503039184681,CHPT1,1160920F,HisToGene
SYCP3,0.005811555470501534,SYCP3,1160920F,HisToGene
PWP1,0.13214904490743554,PWP1,1160920F,HisToGene
TCTN1,0.05412565263196876,TCTN1,1160920F,HisToGene
MAPKAPK5,0.05924028230645195,MAPKAPK5,1160920F,HisToGene
OAS1,-0.12100047402703087,OAS1,1160920F,HisToGene
OAS2,-0.09900235871749978,OAS2,1160920F,HisToGene
TBX3,0.05386554586101479,TBX3,1160920F,HisToGene
OASL,-0.07667681060439277,OASL,1160920F,HisToGene
ZNF664,0.1375370693308868,ZNF664,1160920F,HisToGene
ZNF84,0.12273464592747842,ZNF84,1160920F,HisToGene
PSPC1,-0.02101040595548613,PSPC1,1160920F,HisToGene
HMGB1,0.22281381416688856,HMGB1,1160920F,HisToGene
DCLK1,0.019483551056186425,DCLK1,1160920F,HisToGene
DNAJC15,0.18719672866596987,DNAJC15,1160920F,HisToGene
RNASEH2B,0.12062767126644146,RNASEH2B,1160920F,HisToGene
COMMD6,0.3268122416242106,COMMD6,1160920F,HisToGene
FARP1,0.17478558490198884,FARP1,1160920F,HisToGene
MCF2L,0.050952913958501676,MCF2L,1160920F,HisToGene
NGDN,0.12340260444940192,NGDN,1160920F,HisToGene
RABGGTA,0.08090405057627477,RABGGTA,1160920F,HisToGene
SCFD1,0.09356235239254056,SCFD1,1160920F,HisToGene
BAZ1A,0.10771517804468932,BAZ1A,1160920F,HisToGene
KLHDC2,0.11459975909487309,KLHDC2,1160920F,HisToGene
PSMA3,0.19933158574859064,PSMA3,1160920F,HisToGene
PCNX4,0.06434918590149555,PCNX4,1160920F,HisToGene
DHRS7,0.1582430716940617,DHRS7,1160920F,HisToGene
MTHFD1,0.12061501637163075,MTHFD1,1160920F,HisToGene
FUT8,-0.01155565925932714,FUT8,1160920F,HisToGene
COQ6,0.06173012182446092,COQ6,1160920F,HisToGene
FOS,-0.018160955099873213,FOS,1160920F,HisToGene
ZC3H14,0.07101898221060485,ZC3H14,1160920F,HisToGene
UBR7,0.07467204036676524,UBR7,1160920F,HisToGene
IFI27L2,0.0255336215516878,IFI27L2,1160920F,HisToGene
IGHG4,0.3115556186552726,IGHG4,1160920F,HisToGene
APBA2,0.1007537909008885,APBA2,1160920F,HisToGene
EMC4,0.18338356584877602,EMC4,1160920F,HisToGene
NUSAP1,0.13754102911213206,NUSAP1,1160920F,HisToGene
TUBGCP4,0.0775320266643008,TUBGCP4,1160920F,HisToGene
TP53BP1,0.09001254017958252,TP53BP1,1160920F,HisToGene
SPG11,0.06559442532528845,SPG11,1160920F,HisToGene
MYEF2,0.12445537979006797,MYEF2,1160920F,HisToGene
TMOD3,0.06467693879142591,TMOD3,1160920F,HisToGene
LEO1,0.10839172073016337,LEO1,1160920F,HisToGene
MYO5C,0.05092634364343322,MYO5C,1160920F,HisToGene
ARPP19,0.13768786446852335,ARPP19,1160920F,HisToGene
ADAM10,0.11141747106108142,ADAM10,1160920F,HisToGene
CCNB2,0.13144951754328757,CCNB2,1160920F,HisToGene
GTF2A2,0.16050825520586962,GTF2A2,1160920F,HisToGene
VPS13C,-0.06870325980379909,VPS13C,1160920F,HisToGene
C2CD4A,0.028861095591428673,C2CD4A,1160920F,HisToGene
TPM1,-0.023126907168324478,TPM1,1160920F,HisToGene
CILP,0.008127454576234235,CILP,1160920F,HisToGene
ITGA11,0.02645106100439113,ITGA11,1160920F,HisToGene
UACA,-0.01695217274116178,UACA,1160920F,HisToGene
RCN2,0.19794715596665868,RCN2,1160920F,HisToGene
PSTPIP1,0.01250965941018534,PSTPIP1,1160920F,HisToGene
LINGO1,0.009099794158106331,LINGO1,1160920F,HisToGene
ISG20,-0.05747587872436379,ISG20,1160920F,HisToGene
PRC1,0.09293260248043486,PRC1,1160920F,HisToGene
SNRPA1,0.16749164081998316,SNRPA1,1160920F,HisToGene
SBK1,0.038939860524986665,SBK1,1160920F,HisToGene
MT1G,0.06916285757608376,MT1G,1160920F,HisToGene
NUP93,0.1297160453043263,NUP93,1160920F,HisToGene
CX3CL1,0.015829355247949754,CX3CL1,1160920F,HisToGene
CMTM3,-0.07948446803494406,CMTM3,1160920F,HisToGene
CBFB,0.15387342896899292,CBFB,1160920F,HisToGene
PRMT7,0.03982458172465432,PRMT7,1160920F,HisToGene
CDH1,0.23384968950991802,CDH1,1160920F,HisToGene
ZFHX3,0.015534525952006913,ZFHX3,1160920F,HisToGene
CFDP1,0.12534490914499674,CFDP1,1160920F,HisToGene
TERF2IP,0.06738445653401343,TERF2IP,1160920F,HisToGene
ITGAE,0.1531678658895505,ITGAE,1160920F,HisToGene
ALOX15B,0.02644209873141575,ALOX15B,1160920F,HisToGene
TRPV2,0.009953743245618528,TRPV2,1160920F,HisToGene
B9D1,0.07286879899482386,B9D1,1160920F,HisToGene
UNC119,0.07954869694754933,UNC119,1160920F,HisToGene
PIGS,0.13562237882288453,PIGS,1160920F,HisToGene
SPAG5,0.11340796367479512,SPAG5,1160920F,HisToGene
KIAA0100,0.09621625459639399,KIAA0100,1160920F,HisToGene
SDF2,0.09757535284726995,SDF2,1160920F,HisToGene
SUPT6H,0.041507573244916246,SUPT6H,1160920F,HisToGene
TRAF4,0.13297486545983603,TRAF4,1160920F,HisToGene
CPD,0.0008829876793182854,CPD,1160920F,HisToGene
GOSR1,0.025874686713299247,GOSR1,1160920F,HisToGene
RNF135,0.12358732196904368,RNF135,1160920F,HisToGene
CCL2,0.07626100998792942,CCL2,1160920F,HisToGene
SLFN5,-0.07226427832879903,SLFN5,1160920F,HisToGene
AP2B1,0.11604431085040262,AP2B1,1160920F,HisToGene
ZNHIT3,0.15612226866899961,ZNHIT3,1160920F,HisToGene
MYO19,0.15939474416768482,MYO19,1160920F,HisToGene
GGNBP2,0.16966772923553194,GGNBP2,1160920F,HisToGene
ACACA,0.10240979095189817,ACACA,1160920F,HisToGene
DDX52,0.10839123826885338,DDX52,1160920F,HisToGene
SOCS7,0.011475683883462586,SOCS7,1160920F,HisToGene
SRCIN1,-0.016856244912959503,SRCIN1,1160920F,HisToGene
MLLT6,0.03772256038495029,MLLT6,1160920F,HisToGene
PCGF2,0.005277588700637508,PCGF2,1160920F,HisToGene
PIP4K2B,0.06806913388294195,PIP4K2B,1160920F,HisToGene
CWC25,0.11036156109620439,CWC25,1160920F,HisToGene
LASP1,0.029234565614848888,LASP1,1160920F,HisToGene
LINC00672,0.04000407781157088,LINC00672,1160920F,HisToGene
MED1,0.11879074453405163,MED1,1160920F,HisToGene
PPP1R1B,0.031624913152657586,PPP1R1B,1160920F,HisToGene
PNMT,0.0313506690906551,PNMT,1160920F,HisToGene
CASC3,-0.025828925709292887,CASC3,1160920F,HisToGene
CDC6,0.10701120556849224,CDC6,1160920F,HisToGene
RARA,0.01911126238543219,RARA,1160920F,HisToGene
TOP2A,0.18569364379435457,TOP2A,1160920F,HisToGene
CCR7,0.0036239637145709745,CCR7,1160920F,HisToGene
KRT15,0.10219213743571694,KRT15,1160920F,HisToGene
HSD17B1,0.041965776731503,HSD17B1,1160920F,HisToGene
CNTD1,0.02293152461129219,CNTD1,1160920F,HisToGene
BECN1,0.12974137601269406,BECN1,1160920F,HisToGene
PSME3,0.10478643086120511,PSME3,1160920F,HisToGene
HOXB2,-0.006944395399824922,HOXB2,1160920F,HisToGene
HOXB7,-0.023710104866895503,HOXB7,1160920F,HisToGene
UBE2Z,0.13127339352489512,UBE2Z,1160920F,HisToGene
ZNF652,0.06390193375688892,ZNF652,1160920F,HisToGene
SPOP,0.01231744712504058,SPOP,1160920F,HisToGene
SLC35B1,0.13313885738434275,SLC35B1,1160920F,HisToGene
FAM117A,0.003572192879315025,FAM117A,1160920F,HisToGene
PDK2,0.05011969750852739,PDK2,1160920F,HisToGene
EME1,0.08705038469769369,EME1,1160920F,HisToGene
TOB1,0.14928135427281192,TOB1,1160920F,HisToGene
TOM1L1,0.12323631118741306,TOM1L1,1160920F,HisToGene
CUEDC1,0.034068796198667546,CUEDC1,1160920F,HisToGene
VEZF1,0.04173427581993627,VEZF1,1160920F,HisToGene
RAD51C,0.09692466460418914,RAD51C,1160920F,HisToGene
CLTC,0.2186701671381264,CLTC,1160920F,HisToGene
PTRH2,0.1547875927220844,PTRH2,1160920F,HisToGene
DCAF7,0.09141661889832615,DCAF7,1160920F,HisToGene
CCDC47,0.177654467362558,CCDC47,1160920F,HisToGene
DDX42,0.17346381836029326,DDX42,1160920F,HisToGene
DDX5,0.2778335249458586,DDX5,1160920F,HisToGene
CEP95,0.11852515145607276,CEP95,1160920F,HisToGene
SMURF2,0.10079215324785622,SMURF2,1160920F,HisToGene
CACNG4,0.010863829372283428,CACNG4,1160920F,HisToGene
HELZ,0.037964897648651096,HELZ,1160920F,HisToGene
PSMD12,0.15036985483041695,PSMD12,1160920F,HisToGene
NOL11,0.14939183892458974,NOL11,1160920F,HisToGene
KPNA2,0.18405473931499244,KPNA2,1160920F,HisToGene
AMZ2,0.12286793145388103,AMZ2,1160920F,HisToGene
ARSG,-0.00828712567395555,ARSG,1160920F,HisToGene
WIPI1,0.064352327943177,WIPI1,1160920F,HisToGene
SOX9,0.1863623260282174,SOX9,1160920F,HisToGene
SLC16A5,0.03301910252184781,SLC16A5,1160920F,HisToGene
QRICH2,0.08851991136035618,QRICH2,1160920F,HisToGene
CANT1,0.14426556603306767,CANT1,1160920F,HisToGene
SECTM1,0.03856061220596267,SECTM1,1160920F,HisToGene
WDR45B,0.14537568723722274,WDR45B,1160920F,HisToGene
RAB31,-0.03997257157588651,RAB31,1160920F,HisToGene
RAB27B,0.07036798339513883,RAB27B,1160920F,HisToGene
TXNL1,0.15156818328122457,TXNL1,1160920F,HisToGene
SHC2,-0.04789012413289988,SHC2,1160920F,HisToGene
AMH,0.03829687603482533,AMH,1160920F,HisToGene
JSRP1,0.03506213107119627,JSRP1,1160920F,HisToGene
TLE2,0.04263339854211234,TLE2,1160920F,HisToGene
CAPS,0.09563058349101033,CAPS,1160920F,HisToGene
ANGPTL4,0.028470184355221778,ANGPTL4,1160920F,HisToGene
DNMT1,0.14247528629294537,DNMT1,1160920F,HisToGene
LDLR,0.08787474001425769,LDLR,1160920F,HisToGene
CILP2,0.011144390876737182,CILP2,1160920F,HisToGene
POP4,0.08067174529748072,POP4,1160920F,HisToGene
CCNE1,-0.11971501757432963,CCNE1,1160920F,HisToGene
PDCD5,0.27026114767984033,PDCD5,1160920F,HisToGene
FXYD3,0.1627389085903789,FXYD3,1160920F,HisToGene
SYNE4,0.07963896585997944,SYNE4,1160920F,HisToGene
ZNF146,0.19798612652116152,ZNF146,1160920F,HisToGene
SIPA1L3,0.07339657570315465,SIPA1L3,1160920F,HisToGene
MAP4K1,-0.015994452390407386,MAP4K1,1160920F,HisToGene
GMFG,0.012124867713720105,GMFG,1160920F,HisToGene
ZFP36,-0.06581484768471635,ZFP36,1160920F,HisToGene
LYPD3,0.01713678247741751,LYPD3,1160920F,HisToGene
BCAM,-0.036283737481624785,BCAM,1160920F,HisToGene
FOSB,-0.020636348737527774,FOSB,1160920F,HisToGene
BCL2L12,0.09659151781313781,BCL2L12,1160920F,HisToGene
ZNF480,0.10790854967479577,ZNF480,1160920F,HisToGene
SH3YL1,0.1542553229264107,SH3YL1,1160920F,HisToGene
RSAD2,-0.10356452385103616,RSAD2,1160920F,HisToGene
ID2,0.13889235038244419,ID2,1160920F,HisToGene
ASAP2,0.11970724840701692,ASAP2,1160920F,HisToGene
YWHAQ,0.24608963301677358,YWHAQ,1160920F,HisToGene
RRM2,0.2154902660546021,RRM2,1160920F,HisToGene
ODC1,-0.03846460940486729,ODC1,1160920F,HisToGene
TRIB2,0.12082168281498651,TRIB2,1160920F,HisToGene
DDX1,0.15849143353574546,DDX1,1160920F,HisToGene
SMC6,0.06903285058127377,SMC6,1160920F,HisToGene
EIF2AK2,0.1572091864333145,EIF2AK2,1160920F,HisToGene
CEBPZ,0.12932714467674505,CEBPZ,1160920F,HisToGene
HNRNPLL,0.009247400872071536,HNRNPLL,1160920F,HisToGene
SRSF7,0.24479732621450773,SRSF7,1160920F,HisToGene
PKDCC,-0.058517300328852245,PKDCC,1160920F,HisToGene
EPAS1,-0.032938760106867054,EPAS1,1160920F,HisToGene
EPCAM,0.23959148673421915,EPCAM,1160920F,HisToGene
MSH2,0.04304968406855415,MSH2,1160920F,HisToGene
MTIF2,0.1292636865111239,MTIF2,1160920F,HisToGene
COMMD1,0.15504107342608683,COMMD1,1160920F,HisToGene
VPS54,0.11766526543887168,VPS54,1160920F,HisToGene
ANTXR1,-0.04114095699023741,ANTXR1,1160920F,HisToGene
SNRPG,0.3220136772207408,SNRPG,1160920F,HisToGene
MPHOSPH10,0.12091210725919618,MPHOSPH10,1160920F,HisToGene
ZNF638,0.08923228117813474,ZNF638,1160920F,HisToGene
BOLA3,0.23777236541000316,BOLA3,1160920F,HisToGene
COA5,0.20605027285484986,COA5,1160920F,HisToGene
UNC50,0.1539545985109698,UNC50,1160920F,HisToGene
MGAT4A,-0.04236442621601361,MGAT4A,1160920F,HisToGene
EIF5B,0.15929679238449942,EIF5B,1160920F,HisToGene
REV1,0.10193280528531692,REV1,1160920F,HisToGene
FHL2,-0.027764449676104516,FHL2,1160920F,HisToGene
GCC2,0.11197300999439952,GCC2,1160920F,HisToGene
LIMS1,0.055307058749742635,LIMS1,1160920F,HisToGene
RANBP2,0.16452208841522847,RANBP2,1160920F,HisToGene
SOWAHC,0.07121621708957122,SOWAHC,1160920F,HisToGene
IL1RN,-0.09516324675788129,IL1RN,1160920F,HisToGene
NIFK,0.1404621390595321,NIFK,1160920F,HisToGene
IWS1,0.10154155721148997,IWS1,1160920F,HisToGene
HS6ST1,0.10343728900917878,HS6ST1,1160920F,HisToGene
CXCR4,-0.09531118476234612,CXCR4,1160920F,HisToGene
KYNU,0.015109956884159545,KYNU,1160920F,HisToGene
TANC1,0.013819128715350711,TANC1,1160920F,HisToGene
ITGB6,-0.0027819378209066555,ITGB6,1160920F,HisToGene
FAP,-0.021885160468405544,FAP,1160920F,HisToGene
ITGA6,0.008770035504767694,ITGA6,1160920F,HisToGene
COL3A1,0.061102755135195926,COL3A1,1160920F,HisToGene
COL5A2,0.02207631731399961,COL5A2,1160920F,HisToGene
WDR75,0.13001893425035954,WDR75,1160920F,HisToGene
SLC40A1,-0.03502304193189656,SLC40A1,1160920F,HisToGene
ASNSD1,0.06574439623774768,ASNSD1,1160920F,HisToGene
ORMDL1,0.19449562771738804,ORMDL1,1160920F,HisToGene
PMS1,0.08934705747630675,PMS1,1160920F,HisToGene
STAT1,0.18013481209348858,STAT1,1160920F,HisToGene
SPATS2L,-0.10728159031125863,SPATS2L,1160920F,HisToGene
TMEM237,0.09195020326390484,TMEM237,1160920F,HisToGene
FASTKD2,0.13144447109558763,FASTKD2,1160920F,HisToGene
FN1,-0.02846103126337846,FN1,1160920F,HisToGene
SP110,-0.04345225448200499,SP110,1160920F,HisToGene
EFHD1,0.14992318059459966,EFHD1,1160920F,HisToGene
GPCPD1,-0.05314394083915292,GPCPD1,1160920F,HisToGene
NAA20,0.2191937904359489,NAA20,1160920F,HisToGene
SAMHD1,-0.041978403124186034,SAMHD1,1160920F,HisToGene
SLPI,-0.2045033928883162,SLPI,1160920F,HisToGene
SLC2A10,0.07464792773293913,SLC2A10,1160920F,HisToGene
SULF2,-0.11894581970407304,SULF2,1160920F,HisToGene
PREX1,-0.04198083924477433,PREX1,1160920F,HisToGene
ZNFX1,-0.07018904531574097,ZNFX1,1160920F,HisToGene
PFDN4,0.1781972256942991,PFDN4,1160920F,HisToGene
BMP7,0.019117336056092164,BMP7,1160920F,HisToGene
LAMA5,0.007363159194572277,LAMA5,1160920F,HisToGene
